RFfreq	RFpower	real(S(2,1))[0, ::]
1.10000000000000009E9	-5.00000000000000000E0	-2.95248769505668607E0
1.10000000000000009E9	-4.00000000000000000E0	-2.92187069529591570E0
1.10000000000000009E9	-3.00000000000000000E0	-2.88374595072172690E0
1.10000000000000009E9	-2.00000000000000000E0	-2.83665994517229691E0
1.10000000000000009E9	-1.00000000000000000E0	-2.77915011749021890E0
1.10000000000000009E9	0.00000000000000000E0	-2.70710919685087870E0
1.10000000000000009E9	1.00000000000000000E0	-2.60496815804794002E0
1.10000000000000009E9	2.00000000000000000E0	-2.48863383272722372E0
1.10000000000000009E9	3.00000000000000000E0	-2.36630379523730072E0
1.10000000000000009E9	4.00000000000000000E0	-2.24367194805660386E0
1.10000000000000009E9	5.00000000000000000E0	-2.11955360881628829E0
1.10000000000000009E9	6.00000000000000000E0	-1.99217898808590488E0
1.10000000000000009E9	7.00000000000000000E0	-1.86508796622349804E0
1.10000000000000009E9	8.00000000000000000E0	-1.73992100724018250E0
1.10000000000000009E9	9.00000000000000000E0	-1.61726755928725563E0
1.10000000000000009E9	1.00000000000000000E1	-1.49788357838723019E0
1.10000000000000009E9	1.10000000000000009E1	-1.38257216639961289E0
1.10000000000000009E9	1.19999999999999996E1	-1.27207691292270719E0
1.10000000000000009E9	1.30000000000000004E1	-1.16762385079438258E0
1.10000000000000009E9	1.39999999999999991E1	-1.06950703207275732E0
1.10000000000000009E9	1.50000000000000000E1	-9.77075044163464845E-1
1.10000000000000009E9	1.60000000000000009E1	-8.90399960880359131E-1
1.10000000000000009E9	1.69999999999999996E1	-8.09497661515784195E-1
1.10000000000000009E9	1.80000000000000004E1	-7.34270033032833069E-1
1.10000000000000009E9	1.89999999999999991E1	-6.64553396793541573E-1
1.10000000000000009E9	2.00000000000000000E1	-6.00170962176417166E-1
1.10000000000000009E9	2.10000000000000009E1	-5.40934724204707251E-1
1.10000000000000009E9	2.20000000000000018E1	-4.86638623127125935E-1
1.10000000000000009E9	2.29999999999999982E1	-4.37052584054750870E-1
1.10000000000000009E9	2.39999999999999991E1	-3.91922172450178685E-1
1.10000000000000009E9	2.50000000000000000E1	-3.50973438328121956E-1
1.10000000000000009E9	2.60000000000000009E1	-3.13920431599879901E-1
1.10000000000000009E9	2.70000000000000018E1	-2.80473005590624780E-1
1.10000000000000009E9	2.79999999999999982E1	-2.50343588630076441E-1
1.10000000000000009E9	2.89999999999999991E1	-2.23252456670295096E-1
1.10000000000000009E9	3.00000000000000000E1	-1.98931539638787358E-1

RFfreq	RFpower	real(S(2,1))[2, ::]
1.19999999999999996E9	-2.00000000000000000E1	-3.03546242073711703E0
1.19999999999999996E9	-1.89999999999999991E1	-3.03452195700329375E0
1.19999999999999996E9	-1.80000000000000004E1	-3.03333726878548271E0
1.19999999999999996E9	-1.69999999999999996E1	-3.03184473161606505E0
1.19999999999999996E9	-1.60000000000000009E1	-3.02996403229214817E0
1.19999999999999996E9	-1.50000000000000000E1	-3.02759375081286430E0
1.19999999999999996E9	-1.39999999999999991E1	-3.02460575321005187E0
1.19999999999999996E9	-1.30000000000000004E1	-3.02083808822188349E0
1.19999999999999996E9	-1.19999999999999996E1	-3.01608601113437347E0
1.19999999999999996E9	-1.10000000000000009E1	-3.01009070018015246E0
1.19999999999999996E9	-1.00000000000000000E1	-3.00252520924694677E0
1.19999999999999996E9	-9.00000000000000000E0	-2.99297726383147689E0
1.19999999999999996E9	-8.00000000000000000E0	-2.98092885272003949E0
1.19999999999999996E9	-7.00000000000000000E0	-2.96573308214715547E0
1.19999999999999996E9	-6.00000000000000000E0	-2.94659036517532869E0
1.19999999999999996E9	-5.00000000000000000E0	-2.92252816255728520E0
1.19999999999999996E9	-4.00000000000000000E0	-2.89239211685253128E0
1.19999999999999996E9	-3.00000000000000000E0	-2.85486048201998166E0
1.19999999999999996E9	-2.00000000000000000E0	-2.80849648015570397E0
1.19999999999999996E9	-1.00000000000000000E0	-2.75185094084060866E0
1.19999999999999996E9	0.00000000000000000E0	-2.68153200763451993E0
1.19999999999999996E9	1.00000000000000000E0	-2.58054601770737779E0
1.19999999999999996E9	2.00000000000000000E0	-2.46624629102719606E0
1.19999999999999996E9	3.00000000000000000E0	-2.34480372857759578E0
1.19999999999999996E9	4.00000000000000000E0	-2.22317332206520835E0
1.19999999999999996E9	5.00000000000000000E0	-2.09996119913921220E0
1.19999999999999996E9	6.00000000000000000E0	-1.97500902093954922E0
1.19999999999999996E9	7.00000000000000000E0	-1.84885712296383775E0
1.19999999999999996E9	8.00000000000000000E0	-1.72465759536415786E0
1.19999999999999996E9	9.00000000000000000E0	-1.60296904880542512E0
1.19999999999999996E9	1.00000000000000000E1	-1.48451667835313050E0
1.19999999999999996E9	1.10000000000000009E1	-1.37008040809117815E0
1.19999999999999996E9	1.19999999999999996E1	-1.26061519875610473E0
1.19999999999999996E9	1.30000000000000004E1	-1.15760825467657558E0
1.19999999999999996E9	1.39999999999999991E1	-1.06000524933657925E0
1.19999999999999996E9	1.50000000000000000E1	-9.68079483942257468E-1
1.19999999999999996E9	1.60000000000000009E1	-8.81960426788351626E-1
1.19999999999999996E9	1.69999999999999996E1	-8.01650431218417125E-1
1.19999999999999996E9	1.80000000000000004E1	-7.27084991825354887E-1
1.19999999999999996E9	1.89999999999999991E1	-6.58111769595739027E-1
1.19999999999999996E9	2.00000000000000000E1	-5.94502258237149306E-1
1.19999999999999996E9	2.10000000000000009E1	-5.36015268518482824E-1
1.19999999999999996E9	2.20000000000000018E1	-4.82406189392039586E-1
1.19999999999999996E9	2.29999999999999982E1	-4.33425289366418642E-1
1.19999999999999996E9	2.39999999999999991E1	-3.88813432451099228E-1
1.19999999999999996E9	2.50000000000000000E1	-3.48300806241969285E-1
1.19999999999999996E9	2.60000000000000009E1	-3.11609605283317537E-1
1.19999999999999996E9	2.70000000000000018E1	-2.78459016256347214E-1
1.19999999999999996E9	2.79999999999999982E1	-2.48570676828442272E-1
1.19999999999999996E9	2.89999999999999991E1	-2.21673456682675818E-1
1.19999999999999996E9	3.00000000000000000E1	-1.97507115151618029E-1

RFfreq	RFpower	real(S(2,1))[3, ::]
1.30000000000000004E9	-2.00000000000000000E1	-3.00137257655657663E0
1.30000000000000004E9	-1.89999999999999991E1	-3.00044816085255572E0
1.30000000000000004E9	-1.80000000000000004E1	-2.99928369452999855E0
1.30000000000000004E9	-1.69999999999999996E1	-2.99781664387122371E0
1.30000000000000004E9	-1.60000000000000009E1	-2.99596807430484224E0
1.30000000000000004E9	-1.50000000000000000E1	-2.99363830923697760E0
1.30000000000000004E9	-1.39999999999999991E1	-2.99070142068818479E0
1.30000000000000004E9	-1.30000000000000004E1	-2.98699824989770013E0
1.30000000000000004E9	-1.19999999999999996E1	-2.98232758736451897E0
1.30000000000000004E9	-1.10000000000000009E1	-2.97643508411969648E0
1.30000000000000004E9	-1.00000000000000000E1	-2.96899943847178660E0
1.30000000000000004E9	-9.00000000000000000E0	-2.95961549894684817E0
1.30000000000000004E9	-8.00000000000000000E0	-2.94777412573573105E0
1.30000000000000004E9	-7.00000000000000000E0	-2.93283941246802415E0
1.30000000000000004E9	-6.00000000000000000E0	-2.91402510195240305E0
1.30000000000000004E9	-5.00000000000000000E0	-2.89037438279309900E0
1.30000000000000004E9	-4.00000000000000000E0	-2.86075067355389967E0
1.30000000000000004E9	-3.00000000000000000E0	-2.82385105215060683E0
1.30000000000000004E9	-2.00000000000000000E0	-2.77825675929677951E0
1.30000000000000004E9	-1.00000000000000000E0	-2.72253315296188880E0
1.30000000000000004E9	0.00000000000000000E0	-2.65336679342296522E0
1.30000000000000004E9	1.00000000000000000E0	-2.55411783456469310E0
1.30000000000000004E9	2.00000000000000000E0	-2.44232483079749407E0
1.30000000000000004E9	3.00000000000000000E0	-2.32180335144662164E0
1.30000000000000004E9	4.00000000000000000E0	-2.20115857778631296E0
1.30000000000000004E9	5.00000000000000000E0	-2.07899123139955355E0
1.30000000000000004E9	6.00000000000000000E0	-1.95665800984378757E0
1.30000000000000004E9	7.00000000000000000E0	-1.83150763462012134E0
1.30000000000000004E9	8.00000000000000000E0	-1.70834538843269290E0
1.30000000000000004E9	9.00000000000000000E0	-1.58769346330087702E0
1.30000000000000004E9	1.00000000000000000E1	-1.47023788152104751E0
1.30000000000000004E9	1.10000000000000009E1	-1.35672620295249757E0
1.30000000000000004E9	1.19999999999999996E1	-1.24903992515617324E0
1.30000000000000004E9	1.30000000000000004E1	-1.14658618316003880E0
1.30000000000000004E9	1.39999999999999991E1	-1.04944838051161660E0
1.30000000000000004E9	1.50000000000000000E1	-9.57952303550959527E-1
1.30000000000000004E9	1.60000000000000009E1	-8.72289309862750173E-1
1.30000000000000004E9	1.69999999999999996E1	-7.92518569897446312E-1
1.30000000000000004E9	1.80000000000000004E1	-7.18575760149009035E-1
1.30000000000000004E9	1.89999999999999991E1	-6.50301484041439437E-1
1.30000000000000004E9	2.00000000000000000E1	-5.87485445309129073E-1
1.30000000000000004E9	2.10000000000000009E1	-5.29832881702449221E-1
1.30000000000000004E9	2.20000000000000018E1	-4.77040267817847763E-1
1.30000000000000004E9	2.29999999999999982E1	-4.28813368282225582E-1
1.30000000000000004E9	2.39999999999999991E1	-3.84868818183478778E-1
1.30000000000000004E9	2.50000000000000000E1	-3.44929543633918900E-1
1.30000000000000004E9	2.60000000000000009E1	-3.08721011547618618E-1
1.30000000000000004E9	2.70000000000000018E1	-2.75970751211363741E-1
1.30000000000000004E9	2.79999999999999982E1	-2.46410461612088305E-1
1.30000000000000004E9	2.89999999999999991E1	-2.19779147238296213E-1
1.30000000000000004E9	3.00000000000000000E1	-1.95826111774098055E-1

RFfreq	RFpower	real(S(2,1))[4, ::]
1.39999999999999991E9	-2.00000000000000000E1	-2.96507263840013291E0
1.39999999999999991E9	-1.89999999999999991E1	-2.96416517833699311E0
1.39999999999999991E9	-1.80000000000000004E1	-2.96302207731875811E0
1.39999999999999991E9	-1.69999999999999996E1	-2.96158195386182443E0
1.39999999999999991E9	-1.60000000000000009E1	-2.95976732966855671E0
1.39999999999999991E9	-1.50000000000000000E1	-2.95748036964176597E0
1.39999999999999991E9	-1.39999999999999991E1	-2.95459747577735543E0
1.39999999999999991E9	-1.30000000000000004E1	-2.95096243860595209E0
1.39999999999999991E9	-1.19999999999999996E1	-2.94637778215978763E0
1.39999999999999991E9	-1.10000000000000009E1	-2.94059388107251163E0
1.39999999999999991E9	-1.00000000000000000E1	-2.93329539978383780E0
1.39999999999999991E9	-9.00000000000000000E0	-2.92408469480737665E0
1.39999999999999991E9	-8.00000000000000000E0	-2.91246201356584944E0
1.39999999999999991E9	-7.00000000000000000E0	-2.89780305662566873E0
1.39999999999999991E9	-6.00000000000000000E0	-2.87933566420087583E0
1.39999999999999991E9	-5.00000000000000000E0	-2.85611967736507255E0
1.39999999999999991E9	-4.00000000000000000E0	-2.82703736924189197E0
1.39999999999999991E9	-3.00000000000000000E0	-2.79080583943616700E0
1.39999999999999991E9	-2.00000000000000000E0	-2.74602558018351761E0
1.39999999999999991E9	-1.00000000000000000E0	-2.69127760102473124E0
1.39999999999999991E9	0.00000000000000000E0	-2.62339871186702878E0
1.39999999999999991E9	1.00000000000000000E0	-2.52579973489555076E0
1.39999999999999991E9	2.00000000000000000E0	-2.41664232401008450E0
1.39999999999999991E9	3.00000000000000000E0	-2.29736951656883903E0
1.39999999999999991E9	4.00000000000000000E0	-2.17755692321647132E0
1.39999999999999991E9	5.00000000000000000E0	-2.05669751674066603E0
1.39999999999999991E9	6.00000000000000000E0	-1.93586849490765811E0
1.39999999999999991E9	7.00000000000000000E0	-1.81308750960903442E0
1.39999999999999991E9	8.00000000000000000E0	-1.69102743592364502E0
1.39999999999999991E9	9.00000000000000000E0	-1.57148211068906951E0
1.39999999999999991E9	1.00000000000000000E1	-1.45509299023769789E0
1.39999999999999991E9	1.10000000000000009E1	-1.34316736722466490E0
1.39999999999999991E9	1.19999999999999996E1	-1.23656445176913499E0
1.39999999999999991E9	1.30000000000000004E1	-1.13468244348825054E0
1.39999999999999991E9	1.39999999999999991E1	-1.03800408534172628E0
1.39999999999999991E9	1.50000000000000000E1	-9.46899598787872598E-1
1.39999999999999991E9	1.60000000000000009E1	-8.61614944584499654E-1
1.39999999999999991E9	1.69999999999999996E1	-7.82264872217558072E-1
1.39999999999999991E9	1.80000000000000004E1	-7.08832731721091935E-1
1.39999999999999991E9	1.89999999999999991E1	-6.41180680035195660E-1
1.39999999999999991E9	2.00000000000000000E1	-5.79070446519451920E-1
1.39999999999999991E9	2.10000000000000009E1	-5.22217524556838697E-1
1.39999999999999991E9	2.20000000000000018E1	-4.70288692067070446E-1
1.39999999999999991E9	2.29999999999999982E1	-4.22928214479990050E-1
1.39999999999999991E9	2.39999999999999991E1	-3.79799949010804427E-1
1.39999999999999991E9	2.50000000000000000E1	-3.40593502022275896E-1
1.39999999999999991E9	2.60000000000000009E1	-3.05020458942348061E-1
1.39999999999999991E9	2.70000000000000018E1	-2.72808132952928517E-1
1.39999999999999991E9	2.79999999999999982E1	-2.43695417170750428E-1
1.39999999999999991E9	2.89999999999999991E1	-2.17431539710808464E-1
1.39999999999999991E9	3.00000000000000000E1	-1.93776667999806951E-1

RFfreq	RFpower	real(S(2,1))[5, ::]
1.50000000000000000E9	-2.00000000000000000E1	-2.92666908152213745E0
1.50000000000000000E9	-1.89999999999999991E1	-2.92577940960024430E0
1.50000000000000000E9	-1.80000000000000004E1	-2.92465872261209636E0
1.50000000000000000E9	-1.69999999999999996E1	-2.92324684765766163E0
1.50000000000000000E9	-1.60000000000000009E1	-2.92146783385520026E0
1.50000000000000000E9	-1.50000000000000000E1	-2.91922577745957801E0
1.50000000000000000E9	-1.39999999999999991E1	-2.91639952398984192E0
1.50000000000000000E9	-1.30000000000000004E1	-2.91283595681879648E0
1.50000000000000000E9	-1.19999999999999996E1	-2.90834151504252914E0
1.50000000000000000E9	-1.10000000000000009E1	-2.90267152643469784E0
1.50000000000000000E9	-1.00000000000000000E1	-2.89551691158841207E0
1.50000000000000000E9	-9.00000000000000000E0	-2.88648790072550776E0
1.50000000000000000E9	-8.00000000000000000E0	-2.87509458793304828E0
1.50000000000000000E9	-7.00000000000000000E0	-2.86072485389591868E0
1.50000000000000000E9	-6.00000000000000000E0	-2.84262134308523917E0
1.50000000000000000E9	-5.00000000000000000E0	-2.81986140454131506E0
1.50000000000000000E9	-4.00000000000000000E0	-2.79134717126182164E0
1.50000000000000000E9	-3.00000000000000000E0	-2.75581689327823831E0
1.50000000000000000E9	-2.00000000000000000E0	-2.71189149558176412E0
1.50000000000000000E9	-1.00000000000000000E0	-2.65816874429391969E0
1.50000000000000000E9	0.00000000000000000E0	-2.59170679772377621E0
1.50000000000000000E9	1.00000000000000000E0	-2.49594403413520505E0
1.50000000000000000E9	2.00000000000000000E0	-2.38807874726746761E0
1.50000000000000000E9	3.00000000000000000E0	-2.27157231738073984E0
1.50000000000000000E9	4.00000000000000000E0	-2.15265316580127708E0
1.50000000000000000E9	5.00000000000000000E0	-2.03313705413167511E0
1.50000000000000000E9	6.00000000000000000E0	-1.91374623180766834E0
1.50000000000000000E9	7.00000000000000000E0	-1.79364624335178324E0
1.50000000000000000E9	8.00000000000000000E0	-1.67274735261597218E0
1.50000000000000000E9	9.00000000000000000E0	-1.55437562632996573E0
1.50000000000000000E9	1.00000000000000000E1	-1.43912571237435660E0
1.50000000000000000E9	1.10000000000000009E1	-1.32910483857617190E0
1.50000000000000000E9	1.19999999999999996E1	-1.22327187587164610E0
1.50000000000000000E9	1.30000000000000004E1	-1.12201486338936673E0
1.50000000000000000E9	1.39999999999999991E1	-1.02583365758029399E0
1.50000000000000000E9	1.50000000000000000E1	-9.35130982882443895E-1
1.50000000000000000E9	1.60000000000000009E1	-8.50193000569921509E-1
1.50000000000000000E9	1.69999999999999996E1	-7.71177577288112559E-1
1.50000000000000000E9	1.80000000000000004E1	-6.98112092021024555E-1
1.50000000000000000E9	1.89999999999999991E1	-6.30901303321384788E-1
1.50000000000000000E9	2.00000000000000000E1	-5.69342946576925524E-1
1.50000000000000000E9	2.10000000000000009E1	-5.13149174880249781E-1
1.50000000000000000E9	2.20000000000000018E1	-4.61971829658140631E-1
1.50000000000000000E9	2.29999999999999982E1	-4.15449390059425294E-1
1.50000000000000000E9	2.39999999999999991E1	-3.73205370228639044E-1
1.50000000000000000E9	2.50000000000000000E1	-3.34868808008461016E-1
1.50000000000000000E9	2.60000000000000009E1	-3.00103039233617164E-1
1.50000000000000000E9	2.70000000000000018E1	-2.68607267273880623E-1
1.50000000000000000E9	2.79999999999999982E1	-2.40110584452130160E-1
1.50000000000000000E9	2.89999999999999991E1	-2.14364566017685032E-1
1.50000000000000000E9	3.00000000000000000E1	-1.91137964890333611E-1

RFfreq	RFpower	real(S(2,1))[6, ::]
1.60000000000000009E9	-2.00000000000000000E1	-2.88627197407200198E0
1.60000000000000009E9	-1.89999999999999991E1	-2.88540084608029757E0
1.60000000000000009E9	-1.80000000000000004E1	-2.88430352515152810E0
1.60000000000000009E9	-1.69999999999999996E1	-2.88292109807836594E0
1.60000000000000009E9	-1.60000000000000009E1	-2.88117920590446897E0
1.60000000000000009E9	-1.50000000000000000E1	-2.87898395769155702E0
1.60000000000000009E9	-1.39999999999999991E1	-2.87621674538243743E0
1.60000000000000009E9	-1.30000000000000004E1	-2.87272767524210781E0
1.60000000000000009E9	-1.19999999999999996E1	-2.86832726584351949E0
1.60000000000000009E9	-1.10000000000000009E1	-2.86277600595806359E0
1.60000000000000009E9	-1.00000000000000000E1	-2.85577133497236968E0
1.60000000000000009E9	-9.00000000000000000E0	-2.84693168814791342E0
1.60000000000000009E9	-8.00000000000000000E0	-2.83577742290011514E0
1.60000000000000009E9	-7.00000000000000000E0	-2.82170912090233950E0
1.60000000000000009E9	-6.00000000000000000E0	-2.80398487543916275E0
1.60000000000000009E9	-5.00000000000000000E0	-2.78170032790954558E0
1.60000000000000009E9	-4.00000000000000000E0	-2.75377840063097024E0
1.60000000000000009E9	-3.00000000000000000E0	-2.71897955044292639E0
1.60000000000000009E9	-2.00000000000000000E0	-2.67594626066033925E0
1.60000000000000009E9	-1.00000000000000000E0	-2.62329413674560552E0
1.60000000000000009E9	0.00000000000000000E0	-2.55837316420006067E0
1.60000000000000009E9	1.00000000000000000E0	-2.46462788318450476E0
1.60000000000000009E9	2.00000000000000000E0	-2.35807880606415177E0
1.60000000000000009E9	3.00000000000000000E0	-2.24448452874979543E0
1.60000000000000009E9	4.00000000000000000E0	-2.12651297220512792E0
1.60000000000000009E9	5.00000000000000000E0	-2.00836992050225494E0
1.60000000000000009E9	6.00000000000000000E0	-1.89045567068288123E0
1.60000000000000009E9	7.00000000000000000E0	-1.77285344314982907E0
1.60000000000000009E9	8.00000000000000000E0	-1.65354999642026868E0
1.60000000000000009E9	9.00000000000000000E0	-1.53641471235258376E0
1.60000000000000009E9	1.00000000000000000E1	-1.42307397082970755E0
1.60000000000000009E9	1.10000000000000009E1	-1.31421916749036649E0
1.60000000000000009E9	1.19999999999999996E1	-1.20923620403829912E0
1.60000000000000009E9	1.30000000000000004E1	-1.10868566045530970E0
1.60000000000000009E9	1.39999999999999991E1	-1.01307611093880667E0
1.60000000000000009E9	1.50000000000000000E1	-9.22831338051030414E-1
1.60000000000000009E9	1.60000000000000009E1	-8.38264071703686575E-1
1.60000000000000009E9	1.69999999999999996E1	-7.59560656436980608E-1
1.60000000000000009E9	1.80000000000000004E1	-6.86778471245253908E-1
1.60000000000000009E9	1.89999999999999991E1	-6.19854913317689071E-1
1.60000000000000009E9	2.00000000000000000E1	-5.58623649728600391E-1
1.60000000000000009E9	2.10000000000000009E1	-5.02834279605003864E-1
1.60000000000000009E9	2.20000000000000018E1	-4.52172310867366090E-1
1.60000000000000009E9	2.29999999999999982E1	-4.06278356990222367E-1
1.60000000000000009E9	2.39999999999999991E1	-3.64766870493212636E-1
1.60000000000000009E9	2.50000000000000000E1	-3.27246969200251581E-1
1.60000000000000009E9	2.60000000000000009E1	-2.93352832272910247E-1
1.60000000000000009E9	2.70000000000000018E1	-2.62726743619204717E-1
1.60000000000000009E9	2.79999999999999982E1	-2.35046862398399448E-1
1.60000000000000009E9	2.89999999999999991E1	-2.10032349341887148E-1
1.60000000000000009E9	3.00000000000000000E1	-1.87438347887135515E-1

RFfreq	RFpower	real(S(2,1))[7, ::]
1.69999999999999996E9	-2.00000000000000000E1	-2.84399426714567793E0
1.69999999999999996E9	-1.89999999999999991E1	-2.84314236121612129E0
1.69999999999999996E9	-1.80000000000000004E1	-2.84206926049256703E0
1.69999999999999996E9	-1.69999999999999996E1	-2.84071735726841723E0
1.69999999999999996E9	-1.60000000000000009E1	-2.83901394231390958E0
1.69999999999999996E9	-1.50000000000000000E1	-2.83686721045805879E0
1.69999999999999996E9	-1.39999999999999991E1	-2.83416119220439278E0
1.69999999999999996E9	-1.30000000000000004E1	-2.83074933311486543E0
1.69999999999999996E9	-1.19999999999999996E1	-2.82644637835510437E0
1.69999999999999996E9	-1.10000000000000009E1	-2.82101816364769231E0
1.69999999999999996E9	-1.00000000000000000E1	-2.81416888214703720E0
1.69999999999999996E9	-9.00000000000000000E0	-2.80552547073047887E0
1.69999999999999996E9	-8.00000000000000000E0	-2.79461892355218255E0
1.69999999999999996E9	-7.00000000000000000E0	-2.78086299116602964E0
1.69999999999999996E9	-6.00000000000000000E0	-2.76353179698401119E0
1.69999999999999996E9	-5.00000000000000000E0	-2.74173998667296148E0
1.69999999999999996E9	-4.00000000000000000E0	-2.71443212344429652E0
1.69999999999999996E9	-3.00000000000000000E0	-2.68039185214354037E0
1.69999999999999996E9	-2.00000000000000000E0	-2.63828428057834419E0
1.69999999999999996E9	-1.00000000000000000E0	-2.58674390970324186E0
1.69999999999999996E9	0.00000000000000000E0	-2.52348250693662512E0
1.69999999999999996E9	1.00000000000000000E0	-2.43193100886425118E0
1.69999999999999996E9	2.00000000000000000E0	-2.32671812094814534E0
1.69999999999999996E9	3.00000000000000000E0	-2.21618122067335399E0
1.69999999999999996E9	4.00000000000000000E0	-2.09920464028422149E0
1.69999999999999996E9	5.00000000000000000E0	-1.98245906594584653E0
1.69999999999999996E9	6.00000000000000000E0	-1.86605278622588666E0
1.69999999999999996E9	7.00000000000000000E0	-1.75004701078436953E0
1.69999999999999996E9	8.00000000000000000E0	-1.63348245445615081E0
1.69999999999999996E9	9.00000000000000000E0	-1.51764079282482944E0
1.69999999999999996E9	1.00000000000000000E1	-1.40635253335169419E0
1.69999999999999996E9	1.10000000000000009E1	-1.29856015706594463E0
1.69999999999999996E9	1.19999999999999996E1	-1.19452034620111069E0
1.69999999999999996E9	1.30000000000000004E1	-1.09477775749873874E0
1.69999999999999996E9	1.39999999999999991E1	-9.99841292932916659E-1
1.69999999999999996E9	1.50000000000000000E1	-9.10146241858461202E-1
1.69999999999999996E9	1.60000000000000009E1	-8.26021968805324214E-1
1.69999999999999996E9	1.69999999999999996E1	-7.47673077299542665E-1
1.69999999999999996E9	1.80000000000000004E1	-6.75175686279717890E-1
