freq	real(S(1,1))
3.07300000000999951E10	-4.53843229347995791E-1
3.07400000000999984E10	-4.54928165257309391E-1
3.07500000000999929E10	-4.56005874665935984E-1
3.07600000000999962E10	-4.57076182537661069E-1
3.07700000000999907E10	-4.58138912225502093E-1
3.07800000000999940E10	-4.59193885477755792E-1
3.07900000000999974E10	-4.60240922444367051E-1
3.08000000000999918E10	-4.61279841684442715E-1
3.08100000000999952E10	-4.62310460173796667E-1
3.08200000000999896E10	-4.63332593313553343E-1
3.08300000000999930E10	-4.64346054939303610E-1
3.08400000000999963E10	-4.65350657330898798E-1
3.08500000000999908E10	-4.66346211222811302E-1
3.08600000000999941E10	-4.67332525815466404E-1
3.08700000000999930E10	-4.68309408787140757E-1
3.08800000000999919E10	-4.69276666306360646E-1
3.08900000000999952E10	-4.70234103045509588E-1
3.09000000000999941E10	-4.71181522194670777E-1
3.09100000000999930E10	-4.72118725476658607E-1
3.09200000000999919E10	-4.73045513162622200E-1
3.09300000000999953E10	-4.73961684088263535E-1
3.09400000000999942E10	-4.74867035671185000E-1
3.09500000000999931E10	-4.75761363928964442E-1
3.09600000000999964E10	-4.76644463497785509E-1
3.09700000000999953E10	-4.77516127652127675E-1
3.09800000000999942E10	-4.78376148325405026E-1
3.09900000000999976E10	-4.79224316131285377E-1
3.10000000000999965E10	-4.80060420385657149E-1
3.10100000000999954E10	-4.80884249130047525E-1
3.10200000000999898E10	-4.81695589155500237E-1
3.10300000000999976E10	-4.82494226027381590E-1
3.10400000000999965E10	-4.83279944111207094E-1
3.10500000000999909E10	-4.84052526599464894E-1
3.10600000000999987E10	-4.84811755539032951E-1
3.10700000000999932E10	-4.85557411860011001E-1
3.10800000000999921E10	-4.86289275405066679E-1
3.10900000000999999E10	-4.87007124959989124E-1
3.11000000000999943E10	-4.87710738285182011E-1
3.11100000000999932E10	-4.88399892148089343E-1
3.11200000000999921E10	-4.89074362356500991E-1
3.11300000000999955E10	-4.89733923792999093E-1
3.11400000000999944E10	-4.90378350450498424E-1
3.11500000000999933E10	-4.91007415468496600E-1
3.11600000000999966E10	-4.91620891170565777E-1
3.11700000000999911E10	-4.92218549102606140E-1
3.11800000000999944E10	-4.92800160072605387E-1
3.11900000000999977E10	-4.93365494190823650E-1
3.12000000000999922E10	-4.93914320911666493E-1
3.12100000000999955E10	-4.94446409075746107E-1
3.12200000000999944E10	-4.94961526953783704E-1
3.12300000000999933E10	-4.95459442291172980E-1
3.12400000000999967E10	-4.95939922353639240E-1
3.12500000000999956E10	-4.96402733973948429E-1
3.12600000000999945E10	-4.96847643599549560E-1
3.12700000000999889E10	-4.97274417341580666E-1
3.12800000000999967E10	-4.97682821024432442E-1
3.12900000000999956E10	-4.98072620236967367E-1
3.13000000000999901E10	-4.98443580384034401E-1
3.13100000000999978E10	-4.98795466739795756E-1
3.13200000000999923E10	-4.99128044501494905E-1
3.13300000000999912E10	-4.99441078844446906E-1
3.13400000000999990E10	-4.99734334978335593E-1
3.13500000000999934E10	-5.00007578203925718E-1
3.13600000000999923E10	-5.00260573971486178E-1
3.13700000000999912E10	-5.00493087939431192E-1
3.13800000000999946E10	-5.00704886034957930E-1
3.13900000000999935E10	-5.00895734514536350E-1
3.14000000000999924E10	-5.01065400026303198E-1
3.14100000000999957E10	-5.01213649672855688E-1
3.14200000000999946E10	-5.01340251075361731E-1
3.14300000000999935E10	-5.01444972438373959E-1
3.14400000000999968E10	-5.01527582615559275E-1
3.14500000000999957E10	-5.01587851176446264E-1
3.14600000000999946E10	-5.01625548474405569E-1
3.14700000000999935E10	-5.01640445714440197E-1
3.14800000000999969E10	-5.01632315023040309E-1
3.14900000000999958E10	-5.01600929518415750E-1
3.15000000000999947E10	-5.01546063381150908E-1
3.15100000000999980E10	-5.01467491926478637E-1
3.15200000000999925E10	-5.01364991676304861E-1
3.15300000000999958E10	-5.01238340433119678E-1
3.15400000000999992E10	-5.01087317353808981E-1
3.15500000000999936E10	-5.00911703024298660E-1
3.15600000000999970E10	-5.00711279535332210E-1
3.15700000000999914E10	-5.00485830558475797E-1
3.15800000000999948E10	-5.00235141422749940E-1
3.15900000000999981E10	-4.99958999192062059E-1
3.16000000000999925E10	-4.99657192743071565E-1
3.16100000000999959E10	-4.99329512843645151E-1
3.16200000000999903E10	-4.98975752231957070E-1
3.16300000000999937E10	-4.98595705695505043E-1
3.16400000000999970E10	-4.98189170151234428E-1
3.16500000000999915E10	-4.97755944725871036E-1
3.16600000000999948E10	-4.97295830836192287E-1
3.16700000000999937E10	-4.96808632270176354E-1
3.16800000000999926E10	-4.96294155268164694E-1
3.16900000000999960E10	-4.95752208604285283E-1
3.17000000000999949E10	-4.95182603668063148E-1
3.17100000000999938E10	-4.94585154546373662E-1
3.17200000000999927E10	-4.93959678105140298E-1
3.17300000000999960E10	-4.93305994071733522E-1
3.17400000000999949E10	-4.92623925116664552E-1
3.17500000000999938E10	-4.91913296935606059E-1
3.17600000000999971E10	-4.91173938331763793E-1
3.17700000000999916E10	-4.90405681297384710E-1
3.17800000000999949E10	-4.89608361095606170E-1
3.17900000000999983E10	-4.88781816341949593E-1
3.18000000000999927E10	-4.87925889085693143E-1
3.18100000000999961E10	-4.87040424890572954E-1
3.18200000000999905E10	-4.86125272915807560E-1
3.18300000000999939E10	-4.85180285996012906E-1
3.18400000000999972E10	-4.84205320721197374E-1
3.18500000000999917E10	-4.83200237515683284E-1
3.18600000000999950E10	-4.82164900717384715E-1
3.18700000000999939E10	-4.81099178655339621E-1
3.18800000000999928E10	-4.80002943727312648E-1
3.18900000000999961E10	-4.78876072477040360E-1
3.19000000000999950E10	-4.77718445669323177E-1
3.19100000000999939E10	-4.76529948365749156E-1
3.19200000000999928E10	-4.75310469998802709E-1
3.19300000000999962E10	-4.74059904444974389E-1
3.19400000000999951E10	-4.72778150097598626E-1
3.19500000000999940E10	-4.71465109937469951E-1
3.19600000000999973E10	-4.70120691603455398E-1
3.19700000000999918E10	-4.68744807461626056E-1
3.19800000000999951E10	-4.67337374672438166E-1
3.19900000000999984E10	-4.65898315257939188E-1
3.20000000000999929E10	-4.64427556166853250E-1
3.20100000000999918E10	-4.62925029338112193E-1
3.20200000000999907E10	-4.61390671763602622E-1
3.20300000000999940E10	-4.59824425548795546E-1
3.20400000000999929E10	-4.58226237972898698E-1
3.20500000000999918E10	-4.56596061545358634E-1
3.20600000000999952E10	-4.54933854063394616E-1
3.20700000000999941E10	-4.53239578665447862E-1
3.20800000000999930E10	-4.51513203884749181E-1
3.20900000000999963E10	-4.49754703699446257E-1
3.21000000000999952E10	-4.47964057582482766E-1
3.21100000000999941E10	-4.46141250548118062E-1
3.21200000000999930E10	-4.44286273197578918E-1
3.21300000000999963E10	-4.42399121762394110E-1
3.21400000000999952E10	-4.40479798145161183E-1
3.21500000000999941E10	-4.38528309959396800E-1
3.21600000000999975E10	-4.36544670565994419E-1
3.21700000000999875E10	-4.34528899108352995E-1
3.21800000000999953E10	-4.32481020545064254E-1
3.21900000000999986E10	-4.30401065680159967E-1
3.22000000000999886E10	-4.28289071191624249E-1
3.22100000000999964E10	-4.26145079656651582E-1
3.22200000000999953E10	-4.23969139575851983E-1
3.22300000000999898E10	-4.21761305393651487E-1
3.22400000000999976E10	-4.19521637517291701E-1
3.22500000000999965E10	-4.17250202333024145E-1
3.22600000000999909E10	-4.14947072219707280E-1
3.22700000000999898E10	-4.12612325560330895E-1
3.22800000000999976E10	-4.10246046750190185E-1
3.22900000000999921E10	-4.07848326203554379E-1
3.23000000000999909E10	-4.05419260356990918E-1
3.23100000000999987E10	-4.02958951670211363E-1
3.23200000000999932E10	-4.00467508624719848E-1
3.23300000000999921E10	-3.97945045719076873E-1
3.23400000000999999E10	-3.95391683462425192E-1
3.23500000000999943E10	-3.92807548364761550E-1
3.23600000000999932E10	-3.90192772924570042E-1
3.23700000000999921E10	-3.87547495613890991E-1
3.23800000000999955E10	-3.84871860860983350E-1
3.23900000000999944E10	-3.82166019029879322E-1
3.24000000000999933E10	-3.79430126397076561E-1
3.24100000000999966E10	-3.76664345126646660E-1
3.24200000000999911E10	-3.73868843241339821E-1
3.24300000000999944E10	-3.71043794591729315E-1
3.24400000000999977E10	-3.68189378822395952E-1
3.24500000000999922E10	-3.65305781336187030E-1
3.24600000000999955E10	-3.62393193254678447E-1
3.24700000000999944E10	-3.59451811376720798E-1
3.24800000000999933E10	-3.56481838134525342E-1
3.24900000000999967E10	-3.53483481546345324E-1
3.25000000000999956E10	-3.50456955167922946E-1
3.25100000000999945E10	-3.47402478039761053E-1
3.25200000000999889E10	-3.44320274633422363E-1
3.25300000000999967E10	-3.41210574793859456E-1
3.25400000000999956E10	-3.38073613680895546E-1
3.25500000000999901E10	-3.34909631706629307E-1
3.25600000000999978E10	-3.31718874471761138E-1
3.25700000000999967E10	-3.28501592698854994E-1
3.25800000000999912E10	-3.25258042163351258E-1
3.25900000000999990E10	-3.21988483622512067E-1
3.26000000000999979E10	-3.18693182741807535E-1
3.26100000000999923E10	-3.15372410019740368E-1
3.26200000000999912E10	-3.12026440709357322E-1
3.26300000000999990E10	-3.08655554739170945E-1
3.26400000000999935E10	-3.05260036630391252E-1
3.26500000000999924E10	-3.01840175413840717E-1
3.26600000001000002E10	-2.98396264543295864E-1
3.26700000000999902E10	-2.94928601808178925E-1
3.26800000000999935E10	-2.91437489243584746E-1
3.26900000001000013E10	-2.87923233038925241E-1
3.27000000000999913E10	-2.84386143445164574E-1
3.27100000000999946E10	-2.80826534679102036E-1
3.27200000000999935E10	-2.77244724827904365E-1
3.27300000000999924E10	-2.73641035750331563E-1
3.27400000000999958E10	-2.70015792977627900E-1
3.27500000000999947E10	-2.66369325612707541E-1
3.27600000000999936E10	-2.62701966227533479E-1
3.27700000000999925E10	-2.59014050759999570E-1
3.27800000000999958E10	-2.55305918408697785E-1
3.27900000000999947E10	-2.51577911527235143E-1
3.28000000000999936E10	-2.47830375517448331E-1
3.28100000000999970E10	-2.44063658720911336E-1
3.28200000000999959E10	-2.40278112310318237E-1
3.28300000000999948E10	-2.36474090179426533E-1
3.28400000000999981E10	-2.32651948832570854E-1
3.28500000000999970E10	-2.28812047273103980E-1
3.28600000000999959E10	-2.24954746891482715E-1
3.28700000000999903E10	-2.21080411352505246E-1
3.28800000000999981E10	-2.17189406482262504E-1
3.28900000000999970E10	-2.13282100154473486E-1
3.29000000000999915E10	-2.09358862176254945E-1
3.29100000000999993E10	-2.05420064174379613E-1
3.29200000000999893E10	-2.01466079480219662E-1
3.29300000000999926E10	-1.97497283015167535E-1
3.29400000001000004E10	-1.93514051176061552E-1
3.29500000000999904E10	-1.89516761720198756E-1
3.29600000000999938E10	-1.85505793650255213E-1
3.29700000000999927E10	-1.81481527100340445E-1
3.29800000000999916E10	-1.77444343220923706E-1
3.29900000000999949E10	-1.73394624064839609E-1
3.30000000000999938E10	-1.69332752473227899E-1
3.30100000000999927E10	-1.65259111962369687E-1
3.30200000000999916E10	-1.61174086610074263E-1
3.30300000000999949E10	-1.57078060943667364E-1
3.30400000000999938E10	-1.52971419827515609E-1
3.30500000000999927E10	-1.48854548352133609E-1
3.30600000000999961E10	-1.44727831723086098E-1
3.30700000000999950E10	-1.40591655151521255E-1
3.30800000000999939E10	-1.36446403744891698E-1
3.30900000000999972E10	-1.32292462398733046E-1
3.31000000000999961E10	-1.28130215689501714E-1
3.31100000000999950E10	-1.23960047768242787E-1
3.31200000000999939E10	-1.19782342255531038E-1
3.31300000000999972E10	-1.15597482137153551E-1
3.31400000000999961E10	-1.11405849661075473E-1
3.31500000000999950E10	-1.07207826235935855E-1
3.31600000000999984E10	-1.03003792330393784E-1
3.31700000000999884E10	-9.87941273736022652E-2
3.31800000000999962E10	-9.45792096576953867E-2
3.31900000000999995E10	-9.03594162410441726E-2
3.32000000000999895E10	-8.61351228530622848E-2
3.32100000000999973E10	-8.19067038007729309E-2
3.32200000000999918E10	-7.76745318763311587E-2
3.32300000000999907E10	-7.34389782667945923E-2
3.32400000000999984E10	-6.92004124646411611E-2
3.32500000000999929E10	-6.49592021805590747E-2
3.32600000000999918E10	-6.07157132575219638E-2
3.32700000000999907E10	-5.64703095867388072E-2
3.32800000000999940E10	-5.22233530250907307E-2
3.32900000000999929E10	-4.79752033142749923E-2
3.33000000000999918E10	-4.37262180021013336E-2
3.33100000000999952E10	-3.94767523648856367E-2
3.33200000000999941E10	-3.52271593322794940E-2
3.33300000000999930E10	-3.09777894134725784E-2
3.33400000000999963E10	-2.67289906254442400E-2
3.33500000000999952E10	-2.24811084229124702E-2
3.33600000000999941E10	-1.82344856302849911E-2
3.33700000000999930E10	-1.39894623753688307E-2
3.33800000000999963E10	-9.74637602497495159E-3
3.33900000000999952E10	-5.50556112258412611E-3
3.34000000000999941E10	-1.26734932756157548E-3
3.34100000000999975E10	2.96793064346481117E-3
3.34200000000999875E10	7.19995307311442900E-3
3.34300000000999953E10	1.14283952985595483E-2
3.34400000000999986E10	1.56529377639226652E-2
3.34500000000999886E10	1.98732640717039999E-2
3.34600000000999964E10	2.40890610316619558E-2
3.34700000000999953E10	2.83000187080818222E-2
3.34800000000999898E10	3.25058304648252472E-2
3.34900000000999976E10	3.67061930090603283E-2
3.35000000000999965E10	4.09008064323205556E-2
3.35100000000999909E10	4.50893742503168138E-2
3.35200000000999898E10	4.92716034404188008E-2
3.35300000000999976E10	5.34472044777012822E-2
3.35400000000999921E10	5.76158913685738128E-2
3.35500000000999909E10	6.17773816830597866E-2
3.35600000001000032E10	6.59313965849761274E-2
3.35700000000999932E10	7.00776608603081996E-2
3.35800000001000010E10	7.42159029438812468E-2
3.35900000000999999E10	7.83458549441111618E-2
3.36000000000999943E10	8.24672526660638994E-2
3.36100000001000021E10	8.65798356327530172E-2
3.36200000001000010E10	9.06833471046054740E-2
3.36300000000999955E10	9.47775340973614533E-2
3.36400000000999944E10	9.88621473981761056E-2
3.36500000001000021E10	1.02936941580017471E-1
3.36600000000999966E10	1.07001675014550424E-1
3.36700000000999955E10	1.11056109883215370E-1
3.36800000001000033E10	1.15100012186856016E-1
3.36900000000999977E10	1.19133151753640454E-1
3.37000000000999966E10	1.23155302245548248E-1
3.37100000001000044E10	1.27166241163175542E-1
3.37200000000999989E10	1.31165749849196289E-1
3.37300000000999978E10	1.35153613490226476E-1
3.37400000000999967E10	1.39129621117301872E-1
3.37500000001000000E10	1.43093565604914374E-1
3.37600000000999989E10	1.47045243668610581E-1
3.37700000000999978E10	1.50984455861291722E-1
3.37800000001000011E10	1.54911006568149134E-1
3.37900000000999956E10	1.58824704000264272E-1
3.38000000000999989E10	1.62725360186925494E-1
3.38100000001000023E10	1.66612790966766999E-1
3.38200000000999967E10	1.70486815977595518E-1
3.38300000001000001E10	1.74347258645013525E-1
3.38400000000999990E10	1.78193946170038720E-1
3.38500000000999979E10	1.82026709515356933E-1
3.38600000001000012E10	1.85845383390642072E-1
3.38700000001000001E10	1.89649806236771989E-1
3.38800000000999990E10	1.93439820208901025E-1
3.38900000000999935E10	1.97215271158645633E-1
3.39000000001000013E10	2.00976008615272361E-1
3.39100000001000002E10	2.04721885765762490E-1
3.39200000000999946E10	2.08452759434206092E-1
3.39300000001000024E10	2.12168490060127501E-1
3.39400000001000013E10	2.15868941675977766E-1
3.39500000000999957E10	2.19553981883844074E-1
3.39600000001000035E10	2.23223481831259818E-1
3.39700000001000024E10	2.26877316186340572E-1
3.39800000000999969E10	2.30515363112052274E-1
3.39900000000999958E10	2.34137504239967642E-1
3.40000000001000036E10	2.37743624642978801E-1
3.40100000000999980E10	2.41333612807722853E-1
3.40200000000999969E10	2.44907360606164204E-1
3.40300000001000047E10	2.48464763266498911E-1
3.40400000000999947E10	2.52005719343766765E-1
3.40500000000999981E10	2.55530130689557300E-1
3.40600000001000058E10	2.59037902421422661E-1
3.40700000000999959E10	2.62528942891758721E-1
3.40800000000999992E10	2.66003163656042219E-1
3.40900000000999981E10	2.69460479440911449E-1
3.41000000000999970E10	2.72900808111515936E-1
3.41100000001000003E10	2.76324070638662622E-1
3.41200000000999992E10	2.79730191065457756E-1
3.41300000000999981E10	2.83119096473777487E-1
3.41400000000999970E10	2.86490716950160262E-1
3.41500000001000004E10	2.89844985551657386E-1
3.41600000000999993E10	2.93181838271128381E-1
3.41700000000999982E10	2.96501214002506241E-1
3.41800000001000015E10	2.99803054505631827E-1
3.41900000001000004E10	3.03087304371101496E-1
3.42000000000999993E10	3.06353910984701105E-1
3.42100000001000026E10	3.09602824491669315E-1
3.42200000001000015E10	3.12833997761035976E-1
3.42300000001000004E10	3.16047386349523141E-1
3.42400000000999949E10	3.19242948465564425E-1
3.42500000001000027E10	3.22420644933009903E-1
3.42600000001000016E10	3.25580439155033252E-1
3.42700000000999960E10	3.28722297077660919E-1
3.42800000001000038E10	3.31846187153493011E-1
3.42900000000999938E10	3.34952080305274436E-1
3.43000000000999972E10	3.38039949889449920E-1
3.43100000001000049E10	3.41109771659775118E-1
3.43200000000999950E10	3.44161523731006769E-1
3.43300000000999983E10	3.47195186542477208E-1
3.43400000000999972E10	3.50210742821709164E-1
3.43500000000999961E10	3.53208177548375346E-1
3.43600000000999994E10	3.56187477917918471E-1
3.43700000000999983E10	3.59148633305670373E-1
3.43800000000999972E10	3.62091635230704778E-1
3.43900000000999961E10	3.65016477320132893E-1
3.44000000000999995E10	3.67923155273272195E-1
3.44100000000999984E10	3.70811666826088304E-1
3.44200000000999973E10	3.73682011715702211E-1
3.44300000001000006E10	3.76534191645347249E-1
3.44400000000999995E10	3.79368210248985527E-1
3.44500000000999984E10	3.82184073056489870E-1
3.44600000001000017E10	3.84981787458971070E-1
3.44700000001000006E10	3.87761362674216459E-1
3.44800000000999995E10	3.90522809712421104E-1
3.44900000000999984E10	3.93266141341977349E-1
3.45000000001000018E10	3.95991372055718616E-1
3.45100000001000007E10	3.98698518037331340E-1
3.45200000000999996E10	4.01387597127753537E-1
3.45300000001000029E10	4.04058628792390717E-1
3.45400000000999929E10	4.06711634087859508E-1
3.45500000001000007E10	4.09346635629644950E-1
3.45600000001000041E10	4.11963657559716268E-1
3.45700000000999941E10	4.14562725514290698E-1
3.45800000001000019E10	4.17143866592334067E-1
3.45900000000999963E10	4.19707109323793937E-1
3.46000000000999952E10	4.22252483638614784E-1
3.46100000001000030E10	4.24780020835633909E-1
3.46200000000999975E10	4.27289753552137608E-1
3.46300000000999963E10	4.29781715733557590E-1
3.46400000000999952E10	4.32255942603345034E-1
3.46500000000999986E10	4.34712470633321679E-1
3.46600000000999975E10	4.37151337514577243E-1
3.46700000000999964E10	4.39572582128002232E-1
3.46800000000999997E10	4.41976244515890038E-1
3.46900000000999986E10	4.44362365853448971E-1
3.47000000000999975E10	4.46730988420786890E-1
3.47100000001000009E10	4.49082155574941222E-1
3.47200000000999998E10	4.51415911722854890E-1
3.47300000000999987E10	4.53732302293828482E-1
3.47400000000999976E10	4.56031373713349630E-1
3.47500000001000009E10	4.58313173376146832E-1
3.47600000000999998E10	4.60577749620322585E-1
3.47700000000999987E10	4.62825151701812931E-1
3.47800000001000020E10	4.65055429768743878E-1
3.47900000000999921E10	4.67268634836372776E-1
3.48000000000999998E10	4.69464818762566161E-1
3.48100000001000032E10	4.71644034223169406E-1
3.48200000000999932E10	4.73806334688164998E-1
3.48300000001000010E10	4.75951774397962080E-1
3.48400000000999999E10	4.78080408339707397E-1
3.48500000000999943E10	4.80192292224817230E-1
3.48600000001000021E10	4.82287482465729944E-1
3.48700000001000010E10	4.84366036153849500E-1
3.48800000000999955E10	4.86428011037473418E-1
3.48900000000999944E10	4.88473465500128867E-1
3.49000000001000021E10	4.90502458539093311E-1
3.49100000000999966E10	4.92515049744506062E-1
3.49200000000999955E10	4.94511299278585437E-1
3.49300000001000033E10	4.96491267855332996E-1
3.49400000000999977E10	4.98455016720314692E-1
3.49500000000999966E10	5.00402607631291296E-1
3.49600000001000044E10	5.02334102838423302E-1
3.49700000000999989E10	5.04249565065411165E-1
3.49800000000999978E10	5.06149057490906173E-1
3.49900000000999967E10	5.08032643729668010E-1
3.50000000001000000E10	5.09900387814689893E-1
3.50100000000999989E10	5.11752354179504110E-1
3.50200000000999978E10	5.13588607640403705E-1
3.50300000001000011E10	5.15409213379397801E-1
3.50400000000999956E10	5.17214236927460469E-1
3.50500000000999989E10	5.19003744147603996E-1
3.50600000001000023E10	5.20777801219006076E-1
3.50700000000999967E10	5.22536474620702940E-1
3.50800000001000001E10	5.24279831116041706E-1
3.50900000000999990E10	5.26007937737246856E-1
3.51000000000999979E10	5.27720861770481520E-1
3.51100000001000012E10	5.29418670740714603E-1
3.51200000001000001E10	5.31101432397329276E-1
3.51300000000999990E10	5.32769214700128924E-1
3.51400000000999935E10	5.34422085804895364E-1
3.51500000001000013E10	5.36060114049998582E-1
3.51600000001000002E10	5.37683367942976886E-1
3.51700000000999946E10	5.39291916147141670E-1
3.51800000001000024E10	5.40885827469065195E-1
3.51900000001000013E10	5.42465170845494082E-1
3.52000000000999957E10	5.44030015331295225E-1
3.52100000001000035E10	5.45580430087374335E-1
3.52200000001000024E10	5.47116484368542899E-1
3.52300000000999969E10	5.48638247512255450E-1
3.52400000000999958E10	5.50145788926996193E-1
3.52500000001000036E10	5.51639178081189385E-1
3.52600000000999980E10	5.53118484492575746E-1
3.52700000000999969E10	5.54583777717130211E-1
3.52800000001000047E10	5.56035127339176949E-1
3.52900000000999947E10	5.57472602960923513E-1
3.53000000000999981E10	5.58896274192579234E-1
3.53100000001000058E10	5.60306210642548308E-1
3.53200000000999959E10	5.61702481908255979E-1
3.53300000000999992E10	5.63085157566592898E-1
3.53400000000999981E10	5.64454307164747426E-1
3.53500000000999970E10	5.65810000211996389E-1
3.53600000001000003E10	5.67152306170231935E-1
3.53700000000999992E10	5.68481294446343277E-1
3.53800000000999981E10	5.69797034383432521E-1
3.53900000000999970E10	5.71099595253115488E-1
3.54000000001000004E10	5.72389046247588329E-1
3.54100000000999993E10	5.73665456471982615E-1
3.54200000000999982E10	5.74928894937045332E-1
3.54300000001000015E10	5.76179430551850125E-1
3.54400000001000004E10	5.77417132116863385E-1
3.54500000000999993E10	5.78642068316781533E-1
3.54600000001000026E10	5.79854307714284012E-1
3.54700000001000015E10	5.81053918743100883E-1
3.54800000001000004E10	5.82240969701946121E-1
3.54900000000999949E10	5.83415528748329582E-1
3.55000000001000027E10	5.84577663892511445E-1
3.55100000001000016E10	5.85727442991640856E-1
3.55200000000999960E10	5.86864933744302508E-1
3.55300000001000038E10	5.87990203684774926E-1
3.55400000000999938E10	5.89103320177789591E-1
3.55500000000999972E10	5.90204350413462819E-1
3.55600000001000049E10	5.91293361402102846E-1
3.55700000000999950E10	5.92370419969484896E-1
3.55800000000999983E10	5.93435592751717067E-1
3.55900000000999972E10	5.94488946191406775E-1
3.56000000000999961E10	5.95530546532494753E-1
3.56100000000999994E10	5.96560459816227961E-1
3.56200000000999983E10	5.97578751877117487E-1
3.56300000000999972E10	5.98585488338750515E-1
3.56400000000999961E10	5.99580734609813337E-1
3.56500000000999995E10	6.00564555880645656E-1
3.56600000000999984E10	6.01537017119140849E-1
3.56700000000999973E10	6.02498183067695958E-1
3.56800000001000006E10	6.03448118239403275E-1
3.56900000000999995E10	6.04386886915069077E-1
3.57000000000999984E10	6.05314553139959344E-1
3.57100000001000017E10	6.06231180720561014E-1
3.57200000001000006E10	6.07136833222214989E-1
3.57300000000999995E10	6.08031573965534733E-1
3.57400000000999984E10	6.08915466024388596E-1
3.57500000001000018E10	6.09788572222821657E-1
3.57600000001000007E10	6.10650955132730644E-1
3.57700000000999996E10	6.11502677071541711E-1
3.57800000001000029E10	6.12343800100007574E-1
3.57900000000999929E10	6.13174386019521300E-1
3.58000000001000007E10	6.13994496370648601E-1
3.58100000001000041E10	6.14804192430662866E-1
3.58200000000999941E10	6.15603535211903452E-1
3.58300000001000019E10	6.16392585459770803E-1
3.58400000000999963E10	6.17171403651197004E-1
3.58500000000999952E10	6.17940049992706353E-1
3.58600000001000030E10	6.18698584419230446E-1
3.58700000000999975E10	6.19447066592219286E-1
3.58800000000999963E10	6.20185555898792007E-1
3.58900000000999952E10	6.20914111449711204E-1
3.59000000000999986E10	6.21632792078682517E-1
3.59100000000999975E10	6.22341656341060023E-1
3.59200000000999964E10	6.23040762512788504E-1
3.59300000000999997E10	6.23730168589249434E-1
3.59400000000999986E10	6.24409932284177938E-1
3.59500000000999975E10	6.25080111029483998E-1
3.59600000001000009E10	6.25740761973576376E-1
3.59700000000999998E10	6.26391941981103528E-1
3.59800000000999987E10	6.27033707632290405E-1
3.59900000000999976E10	6.27666115222286258E-1
3.60000000001000009E10	6.28289220760274691E-1
3.60100000000999998E10	6.28903079969420098E-1
3.60200000000999987E10	6.29507748286350566E-1
3.60300000001000020E10	6.30103280860618931E-1
3.60400000000999921E10	6.30689732554500448E-1
3.60500000000999998E10	6.31267157942659285E-1
3.60600000001000032E10	6.31835611312066625E-1
3.60700000000999932E10	6.32395146661654550E-1
3.60800000001000010E10	6.32945817702447044E-1
3.60900000000999999E10	6.33487677857197440E-1
3.61000000000999943E10	6.34020780260780370E-1
3.61100000001000021E10	6.34545177759837564E-1
3.61200000001000010E10	6.35060922912970405E-1
3.61300000000999955E10	6.35568067991037289E-1
3.61400000000999944E10	6.36066664977285257E-1
3.61500000001000021E10	6.36556765567240390E-1
3.61600000000999966E10	6.37038421169440028E-1
3.61700000000999955E10	6.37511682905340660E-1
3.61800000001000033E10	6.37976601609974381E-1
3.61900000000999977E10	6.38433227831898975E-1
3.62000000000999966E10	6.38881611834076679E-1
3.62100000001000044E10	6.39321803594057680E-1
3.62200000000999989E10	6.39753852804470835E-1
3.62300000000999978E10	6.40177808873549470E-1
3.62400000000999967E10	6.40593720925764210E-1
3.62500000001000000E10	6.41001637802153290E-1
3.62600000000999989E10	6.41401608061479500E-1
3.62700000000999978E10	6.41793679980093223E-1
3.62800000001000011E10	6.42177901553256270E-1
3.62900000000999956E10	6.42554320495486131E-1
3.63000000000999989E10	6.42922984241430662E-1
3.63100000001000023E10	6.43283939946596561E-1
3.63200000000999967E10	6.43637234487969678E-1
3.63300000001000001E10	6.43982914465057821E-1
3.63400000000999990E10	6.44321026200654767E-1
3.63500000000999979E10	6.44651615741538819E-1
3.63600000001000012E10	6.44974728859401125E-1
3.63700000001000001E10	6.45290411051923662E-1
3.63800000000999990E10	6.45598707543531081E-1
3.63900000000999935E10	6.45899663286147874E-1
3.64000000001000013E10	6.46193322960674088E-1
3.64100000001000002E10	6.46479730977435185E-1
3.64200000000999946E10	6.46758931477290133E-1
3.64300000001000024E10	6.47030968333027001E-1
3.64400000001000013E10	6.47295885149810513E-1
3.64500000000999957E10	6.47553725266656688E-1
3.64600000001000035E10	6.47804531757292779E-1
3.64700000001000024E10	6.48048347431285165E-1
3.64800000000999969E10	6.48285214835208823E-1
3.64900000000999958E10	6.48515176253427938E-1
3.65000000001000036E10	6.48738273709816227E-1
3.65100000000999980E10	6.48954548968255462E-1
3.65200000000999969E10	6.49164043534083923E-1
3.65300000001000047E10	6.49366798655352984E-1
3.65400000000999947E10	6.49562855323638555E-1
3.65500000000999981E10	6.49752254275639185E-1
3.65600000001000058E10	6.49935035994045318E-1
3.65700000000999959E10	6.50111240708886573E-1
3.65800000000999992E10	6.50280908398682556E-1
3.65900000000999981E10	6.50444078791723701E-1
3.66000000000999970E10	6.50600791367185316E-1
3.66100000001000003E10	6.50751085356510028E-1
3.66200000000999992E10	6.50894999744415337E-1
3.66300000000999981E10	6.51032573270442416E-1
3.66400000000999970E10	6.51163844429984806E-1
3.66500000001000004E10	6.51288851475648123E-1
3.66600000000999993E10	6.51407632418416593E-1
3.66700000000999982E10	6.51520225029118993E-1
3.66800000001000015E10	6.51626666839505564E-1
