freq	real(S(1,1))
3.77899999999999991E10	5.86984270122672491E-2
3.77999999999999980E10	5.87088236011869302E-2
3.78100000000000014E10	5.87192309975118931E-2
3.78200000000000003E10	5.87296491633038009E-2
3.78299999999999992E10	5.87400780606322215E-2
3.78399999999999981E10	5.87505176515717320E-2
3.78500000000000014E10	5.87609678982079586E-2
3.78600000000000003E10	5.87714287626346632E-2
3.78699999999999992E10	5.87819002069530150E-2
3.78800000000000026E10	5.87923821932731183E-2
3.78900000000000015E10	5.88028746837160021E-2
3.79000000000000004E10	5.88133776404084596E-2
3.79100000000000037E10	5.88238910254887504E-2
3.79200000000000026E10	5.88344148011023726E-2
3.79300000000000015E10	5.88449489294076233E-2
3.79399999999999959E10	5.88554933725700646E-2
3.79500000000000037E10	5.88660480927649576E-2
3.79600000000000026E10	5.88766130521801934E-2
3.79699999999999971E10	5.88871882130105107E-2
3.79800000000000049E10	5.88977735374625588E-2
3.79899999999999949E10	5.89083689877555461E-2
3.79999999999999982E10	5.89189745261149866E-2
3.80100000000000060E10	5.89295901147815115E-2
3.80199999999999960E10	5.89402157160029194E-2
3.80299999999999994E10	5.89508512920428096E-2
3.80399999999999983E10	5.89614968051720467E-2
3.80499999999999972E10	5.89721522176753332E-2
3.80600000000000005E10	5.89828174918475234E-2
3.80699999999999994E10	5.89934925899974516E-2
3.80799999999999983E10	5.90041774744431979E-2
3.80899999999999972E10	5.90148721075180038E-2
3.81000000000000005E10	5.90255764515655201E-2
3.81099999999999994E10	5.90362904689417789E-2
3.81199999999999983E10	5.90470141220160905E-2
3.81300000000000017E10	5.90577473731718339E-2
3.81400000000000006E10	5.90684901848036503E-2
3.81499999999999995E10	5.90792425193194060E-2
3.81600000000000028E10	5.90900043391409291E-2
3.81700000000000017E10	5.91007756067039836E-2
3.81800000000000006E10	5.91115562844573184E-2
3.81899999999999995E10	5.91223463348627121E-2
3.82000000000000028E10	5.91331457203979305E-2
3.82100000000000017E10	5.91439544035512110E-2
3.82200000000000006E10	5.91547723468321518E-2
3.82300000000000040E10	5.91655995127557865E-2
3.82399999999999940E10	5.91764358638602772E-2
3.82500000000000018E10	5.91872813626904826E-2
3.82600000000000051E10	5.91981359718125333E-2
3.82699999999999951E10	5.92089996538041063E-2
3.82800000000000029E10	5.92198723712602604E-2
3.82899999999999974E10	5.92307540867911975E-2
3.82999999999999963E10	5.92416447630206910E-2
3.83100000000000041E10	5.92525443625895765E-2
3.83199999999999985E10	5.92634528481554756E-2
3.83299999999999974E10	5.92743701823898839E-2
3.83399999999999963E10	5.92852963279830281E-2
3.83499999999999996E10	5.92962312476398701E-2
3.83599999999999985E10	5.93071749040807461E-2
3.83699999999999974E10	5.93181272600456211E-2
3.83800000000000008E10	5.93290882782889994E-2
3.83899999999999997E10	5.93400579215818258E-2
3.83999999999999986E10	5.93510361527162011E-2
3.84100000000000019E10	5.93620229344959505E-2
3.84200000000000008E10	5.93730182297479736E-2
3.84299999999999997E10	5.93840220013102282E-2
3.84399999999999986E10	5.93950342120448127E-2
3.84500000000000020E10	5.94060548248270415E-2
3.84600000000000009E10	5.94170838025524617E-2
3.84699999999999998E10	5.94281211081357341E-2
3.84800000000000031E10	5.94391667045065208E-2
3.84899999999999931E10	5.94502205546167950E-2
3.85000000000000009E10	5.94612826214337709E-2
3.85100000000000042E10	5.94723528679467250E-2
3.85199999999999942E10	5.94834312571601131E-2
3.85300000000000020E10	5.94945177521020252E-2
3.85400000000000009E10	5.95056123158148154E-2
3.85499999999999954E10	5.95167149113646232E-2
3.85600000000000032E10	5.95278255018342950E-2
3.85700000000000021E10	5.95389440503271317E-2
3.85799999999999965E10	5.95500705199675906E-2
3.85899999999999954E10	5.95612048738966759E-2
3.86000000000000032E10	5.95723470752802342E-2
3.86099999999999977E10	5.95834970873009340E-2
3.86199999999999966E10	5.95946548731622361E-2
3.86300000000000043E10	5.96058203960885180E-2
3.86399999999999988E10	5.96169936193282446E-2
3.86499999999999977E10	5.96281745061437629E-2
3.86600000000000055E10	5.96393630198249003E-2
3.86699999999999999E10	5.96505591236779065E-2
3.86799999999999988E10	5.96617627810343976E-2
3.86899999999999977E10	5.96729739552448013E-2
3.87000000000000011E10	5.96841926096810127E-2
3.87100000000000000E10	5.96954187077383480E-2
3.87199999999999989E10	5.97066522128337596E-2
3.87300000000000022E10	5.97178930884036419E-2
3.87399999999999967E10	5.97291412979112657E-2
3.87500000000000000E10	5.97403968048358358E-2
3.87600000000000033E10	5.97516595726850674E-2
3.87699999999999978E10	5.97629295649858872E-2
3.87800000000000011E10	5.97742067452895931E-2
3.87900000000000000E10	5.97854910771676185E-2
3.87999999999999989E10	5.97967825242197026E-2
3.88100000000000023E10	5.98080810500623006E-2
3.88200000000000012E10	5.98193866183395340E-2
3.88300000000000001E10	5.98306991927170717E-2
3.88399999999999945E10	5.98420187368861534E-2
3.88500000000000023E10	5.98533452145585798E-2
3.88600000000000012E10	5.98646785894726730E-2
3.88699999999999957E10	5.98760188253889680E-2
3.88800000000000034E10	5.98873658860938995E-2
3.88900000000000023E10	5.98987197353973677E-2
3.88999999999999968E10	5.99100803371316193E-2
3.89100000000000046E10	5.99214476551571096E-2
3.89200000000000035E10	5.99328216533568714E-2
3.89299999999999979E10	5.99442022956381937E-2
3.89399999999999968E10	5.99555895459347088E-2
3.89500000000000046E10	5.99669833682059128E-2
3.89599999999999991E10	5.99783837264322450E-2
3.89699999999999980E10	5.99897905846243784E-2
3.89800000000000058E10	6.00012039068167269E-2
3.89899999999999958E10	6.00126236570671878E-2
3.89999999999999991E10	6.00240497994625866E-2
3.90100000000000069E10	6.00354822981148217E-2
3.90199999999999969E10	6.00469211171591244E-2
3.90300000000000002E10	6.00583662207620428E-2
3.90399999999999991E10	6.00698175731106687E-2
3.90499999999999980E10	6.00812751384230914E-2
3.90600000000000014E10	6.00927388809405638E-2
3.90700000000000003E10	6.01042087649348034E-2
3.90799999999999992E10	6.01156847546998474E-2
3.90899999999999981E10	6.01271668145599136E-2
3.91000000000000014E10	6.01386549088647637E-2
3.91100000000000003E10	6.01501490019927498E-2
3.91199999999999992E10	6.01616490583466668E-2
3.91300000000000026E10	6.01731550423602179E-2
3.91400000000000015E10	6.01846669184929706E-2
3.91500000000000004E10	6.01961846512332865E-2
3.91600000000000037E10	6.02077082050946011E-2
3.91700000000000026E10	6.02192375446207429E-2
3.91800000000000015E10	6.02307726343834915E-2
3.91899999999999959E10	6.02423134389830217E-2
3.92000000000000037E10	6.02538599230448213E-2
3.92100000000000026E10	6.02654120512283864E-2
3.92199999999999971E10	6.02769697882175137E-2
3.92300000000000049E10	6.02885330987246348E-2
3.92399999999999949E10	6.03001019474934896E-2
3.92499999999999982E10	6.03116762992950584E-2
3.92600000000000060E10	6.03232561189306615E-2
3.92699999999999960E10	6.03348413712286202E-2
3.92799999999999994E10	6.03464320210496563E-2
3.92899999999999983E10	6.03580280332810126E-2
3.92999999999999972E10	6.03696293728418265E-2
3.93100000000000005E10	6.03812360046797991E-2
3.93199999999999994E10	6.03928478937714974E-2
3.93299999999999983E10	6.04044650051260668E-2
3.93399999999999972E10	6.04160873037804080E-2
3.93500000000000005E10	6.04277147548024640E-2
3.93599999999999994E10	6.04393473232898337E-2
3.93699999999999983E10	6.04509849743719840E-2
3.93800000000000017E10	6.04626276732085977E-2
3.93900000000000006E10	6.04742753849881787E-2
3.93999999999999995E10	6.04859280749320494E-2
3.94100000000000028E10	6.04975857082912150E-2
3.94200000000000017E10	6.05092482503483353E-2
3.94300000000000006E10	6.05209156664176362E-2
3.94399999999999995E10	6.05325879218445095E-2
3.94500000000000028E10	6.05442649820028400E-2
3.94600000000000017E10	6.05559468123026878E-2
3.94700000000000006E10	6.05676333781816201E-2
3.94800000000000040E10	6.05793246451123668E-2
3.94899999999999940E10	6.05910205785970657E-2
3.95000000000000018E10	6.06027211441714453E-2
3.95100000000000051E10	6.06144263074007483E-2
3.95199999999999951E10	6.06261360338850430E-2
3.95300000000000029E10	6.06378502892563365E-2
3.95399999999999974E10	6.06495690391770115E-2
3.95499999999999963E10	6.06612922493457862E-2
3.95600000000000041E10	6.06730198854892500E-2
3.95699999999999985E10	6.06847519133690660E-2
3.95799999999999974E10	6.06964882987821142E-2
3.95899999999999963E10	6.07082290075539888E-2
3.95999999999999996E10	6.07199740055451187E-2
3.96099999999999985E10	6.07317232586501277E-2
3.96199999999999974E10	6.07434767327952585E-2
3.96300000000000008E10	6.07552343939429740E-2
3.96399999999999997E10	6.07669962080839099E-2
3.96499999999999986E10	6.07787621412493451E-2
3.96600000000000019E10	6.07905321594976034E-2
3.96700000000000008E10	6.08023062289247651E-2
3.96799999999999997E10	6.08140843156606081E-2
3.96899999999999986E10	6.08258663858686344E-2
3.97000000000000020E10	6.08376524057459456E-2
3.97100000000000009E10	6.08494423415225860E-2
3.97199999999999998E10	6.08612361594671647E-2
3.97300000000000031E10	6.08730338258774317E-2
3.97399999999999931E10	6.08848353070901283E-2
3.97500000000000009E10	6.08966405694748669E-2
3.97600000000000042E10	6.09084495794358549E-2
3.97699999999999942E10	6.09202623034120183E-2
3.97800000000000020E10	6.09320787078791781E-2
3.97900000000000009E10	6.09438987593459292E-2
3.97999999999999954E10	6.09557224243569262E-2
3.98100000000000032E10	6.09675496694935326E-2
3.98200000000000021E10	6.09793804613698232E-2
3.98299999999999965E10	6.09912147666378246E-2
3.98399999999999954E10	6.10030525519820976E-2
3.98500000000000032E10	6.10148937841281658E-2
3.98599999999999977E10	6.10267384298315285E-2
3.98699999999999966E10	6.10385864558880975E-2
3.98800000000000043E10	6.10504378291272598E-2
3.98899999999999988E10	6.10622925164149155E-2
3.98999999999999977E10	6.10741504846542416E-2
3.99100000000000055E10	6.10860117007838888E-2
3.99199999999999999E10	6.10978761317785235E-2
3.99299999999999988E10	6.11097437446500269E-2
3.99399999999999977E10	6.11216145064476635E-2
3.99500000000000011E10	6.11334883842547150E-2
3.99600000000000000E10	6.11453653451950707E-2
3.99699999999999989E10	6.11572453564253316E-2
3.99800000000000022E10	6.11691283851428302E-2
3.99899999999999967E10	6.11810143985810573E-2
4.00000000000000000E10	6.11929033640075382E-2


freq	real(S(2,1))
1.00000000000000000E8	-3.42506573743708387E0
1.10000000000000009E8	-3.42488591068387116E0
1.19999999999999996E8	-3.42468896916923926E0
1.30000000000000004E8	-3.42447491605468635E0
1.39999999999999991E8	-3.42424375477573495E0
1.50000000000000000E8	-3.42399548904274775E0
1.60000000000000009E8	-3.42373012283937994E0
1.69999999999999996E8	-3.42344766042351845E0
1.80000000000000004E8	-3.42314810632729971E0
1.89999999999999991E8	-3.42283146535562821E0
2.00000000000000000E8	-3.42249774258734041E0
2.10000000000000009E8	-3.42214694337476644E0
2.20000000000000018E8	-3.42177907334236009E0
2.29999999999999982E8	-3.42139413838767714E0
2.39999999999999991E8	-3.42099214468170620E0
2.50000000000000000E8	-3.42057309866653592E0
2.60000000000000009E8	-3.42013700705672896E0
2.70000000000000018E8	-3.41968387683922437E0
2.79999999999999982E8	-3.41921371527130846E0
2.89999999999999991E8	-3.41872652988290815E0
3.00000000000000000E8	-3.41822232847389618E0
3.10000000000000009E8	-3.41770111911505037E0
3.20000000000000018E8	-3.41716291014759488E0
3.29999999999999982E8	-3.41660771018302878E0
3.39999999999999991E8	-3.41603552810179600E0
3.50000000000000000E8	-3.41544637305474197E0
3.60000000000000009E8	-3.41484025446033979E0
3.70000000000000018E8	-3.41421718200715008E0
3.79999999999999982E8	-3.41357716565097835E0
3.89999999999999991E8	-3.41292021561603320E0
4.00000000000000000E8	-3.41224634239370594E0
4.09999999999999964E8	-3.41155555674221000E0
4.20000000000000018E8	-3.41084786968726661E0
4.29999999999999982E8	-3.41012329251997226E0
4.40000000000000036E8	-3.40938183679794582E0
4.50000000000000000E8	-3.40862351434284960E0
4.59999999999999964E8	-3.40784833724363034E0
4.70000000000000018E8	-3.40705631785105956E0
4.79999999999999982E8	-3.40624746878085283E0
4.90000000000000036E8	-3.40542180291310093E0
5.00000000000000000E8	-3.40457933338997121E0
5.09999999999999964E8	-3.40372007361608420E0
5.20000000000000018E8	-3.40284403725787854E0
5.29999999999999982E8	-3.40195123824417411E0
5.40000000000000036E8	-3.40104169076350704E0
5.50000000000000000E8	-3.40011540926545619E0
5.59999999999999964E8	-3.39917240845933266E0
5.70000000000000018E8	-3.39821270331389824E0
5.79999999999999982E8	-3.39723630905553931E0
5.90000000000000036E8	-3.39624324117019949E0
6.00000000000000000E8	-3.39523351540043761E0
6.09999999999999964E8	-3.39420714774544008E0
6.20000000000000018E8	-3.39316415446173947E0
6.29999999999999982E8	-3.39210455206053529E0
6.40000000000000036E8	-3.39102835730871366E0
6.50000000000000000E8	-3.38993558722671118E0
6.59999999999999964E8	-3.38882625909012214E0
6.70000000000000018E8	-3.38770039042617066E0
6.79999999999999982E8	-3.38655799901526722E0
6.90000000000000036E8	-3.38539910288942902E0
7.00000000000000000E8	-3.38422372033205932E0
7.09999999999999964E8	-3.38303186987656090E0
7.20000000000000018E8	-3.38182357030575576E0
7.29999999999999982E8	-3.38059884065188454E0
7.40000000000000036E8	-3.37935770019565274E0
7.50000000000000000E8	-3.37810016846482331E0
7.59999999999999964E8	-3.37682626523389473E0
7.70000000000000018E8	-3.37553601052385410E0
7.79999999999999982E8	-3.37422942460035058E0
7.90000000000000036E8	-3.37290652797438106E0
8.00000000000000000E8	-3.37156734139977443E0
8.09999999999999964E8	-3.37021188587427822E0
8.19999999999999929E8	-3.36884018263655127E0
8.30000000000000071E8	-3.36745225316828201E0
8.40000000000000036E8	-3.36604811919018987E0
8.50000000000000000E8	-3.36462780266368711E0
8.59999999999999964E8	-3.36319132578897273E0
8.69999999999999929E8	-3.36173871100439303E0
8.80000000000000071E8	-3.36026998098463814E0
8.90000000000000036E8	-3.35878515864250682E0
9.00000000000000000E8	-3.35728426712531602E0
9.09999999999999964E8	-3.35576732981536985E0
9.19999999999999929E8	-3.35423437032817517E0
9.30000000000000071E8	-3.35268541251331076E0
9.40000000000000036E8	-3.35112048045213529E0
9.50000000000000000E8	-3.34953959845598126E0
9.59999999999999964E8	-3.34794279106847714E0
9.69999999999999929E8	-3.34633008306135515E0
9.80000000000000071E8	-3.34470149943475903E0
9.90000000000000036E8	-3.34305706541702108E0
1.00000000000000000E9	-3.34139680646291737E0
1.01000000000000001E9	-3.33972074825251619E0
1.02000000000000002E9	-3.33802891669113144E0
1.03000000000000003E9	-3.33632133790730068E0
1.04000000000000004E9	-3.33459803825291656E0
1.05000000000000004E9	-3.33285904430153002E0
1.06000000000000005E9	-3.33110438284756549E0
1.06999999999999984E9	-3.32933408090546212E0
1.08000000000000007E9	-3.32754816570801104E0
1.09000000000000008E9	-3.32574666470707392E0
1.10000000000000009E9	-3.32392960557040418E0
1.10999999999999988E9	-3.32209701618207642E0
1.11999999999999988E9	-3.32024892464097121E0
1.13000000000000012E9	-3.31838535926019196E0
1.14000000000000012E9	-3.31650634856537474E0
1.14999999999999991E9	-3.31461192129357940E0
1.15999999999999992E9	-3.31270210639366347E0
1.16999999999999993E9	-3.31077693302361276E0
1.18000000000000016E9	-3.30883643054994581E0
1.18999999999999995E9	-3.30688062854774367E0
1.19999999999999996E9	-3.30490955679714249E0
1.20999999999999996E9	-3.30292324528511738E0
1.21999999999999997E9	-3.30092172420178054E0
1.22999999999999998E9	-3.29890502394267360E0
1.23999999999999999E9	-3.29687317510361177E0
1.25000000000000000E9	-3.29482620848203078E0
1.26000000000000001E9	-3.29276415507612441E0
1.27000000000000002E9	-3.29068704608247087E0
1.28000000000000003E9	-3.28859491289547901E0
1.29000000000000004E9	-3.28648778710686740E0
1.30000000000000004E9	-3.28436570050282306E0
1.31000000000000005E9	-3.28222868506559617E0
1.31999999999999984E9	-3.28007677296925237E0
1.33000000000000007E9	-3.27790999658104587E0
1.34000000000000008E9	-3.27572838845973191E0
1.35000000000000009E9	-3.27353198135254031E0
1.35999999999999988E9	-3.27132080819643978E0
1.36999999999999988E9	-3.26909490211586196E0
1.38000000000000012E9	-3.26685429642231373E0
1.39000000000000012E9	-3.26459902461163587E0
1.39999999999999991E9	-3.26232912036372769E0
1.40999999999999992E9	-3.26004461754255548E0
1.41999999999999993E9	-3.25774555019322598E0
1.43000000000000016E9	-3.25543195254158402E0
1.43999999999999995E9	-3.25310385899225940E0
1.44999999999999996E9	-3.25076130412911013E0
1.45999999999999996E9	-3.24840432271246105E0
1.46999999999999997E9	-3.24603294967874056E0
1.47999999999999998E9	-3.24364722013828066E0
1.48999999999999999E9	-3.24124716937590041E0
1.50000000000000000E9	-3.23883283284829693E0
1.51000000000000001E9	-3.23640424618216205E0
1.52000000000000002E9	-3.23396144517504069E0
1.53000000000000003E9	-3.23150446579329742E0
1.54000000000000004E9	-3.22903334416967480E0
1.55000000000000004E9	-3.22654811660295504E0
1.56000000000000005E9	-3.22404881955805545E0
1.56999999999999984E9	-3.22153548966230341E0
1.58000000000000007E9	-3.21900816370564291E0
1.59000000000000008E9	-3.21646687863953362E0
1.60000000000000009E9	-3.21391167157522295E0
1.61000000000000010E9	-3.21134257978182891E0
1.61999999999999988E9	-3.20875964068727093E0
1.63000000000000012E9	-3.20616289187457992E0
1.63999999999999990E9	-3.20355237108173263E0
1.64999999999999991E9	-3.20092811620083761E0
1.66000000000000014E9	-3.19829016527594678E0
1.66999999999999993E9	-3.19563855650200157E0
1.68000000000000016E9	-3.19297332822435420E0
1.68999999999999995E9	-3.19029451893673777E0
1.69999999999999996E9	-3.18760216727954404E0
1.71000000000000019E9	-3.18489631203965828E0
1.71999999999999997E9	-3.18217699214931482E0
1.72999999999999998E9	-3.17944424668292447E0
1.73999999999999977E9	-3.17669811485775222E0
1.75000000000000000E9	-3.17393863603188731E0
1.76000000000000023E9	-3.17116584970303261E0
1.77000000000000002E9	-3.16837979550727944E0
1.78000000000000003E9	-3.16558051321726053E0
1.78999999999999981E9	-3.16276804274169532E0
1.80000000000000004E9	-3.15994242412364157E0
1.81000000000000005E9	-3.15710369753914932E0
1.81999999999999984E9	-3.15425190329659744E0
1.83000000000000007E9	-3.15138708183426663E0
1.83999999999999986E9	-3.14850927372008771E0
1.85000000000000009E9	-3.14561851964978301E0
1.86000000000000010E9	-3.14271486044537207E0
1.86999999999999988E9	-3.13979833705486255E0
1.88000000000000012E9	-3.13686899055000046E0
1.88999999999999990E9	-3.13392686212472915E0
1.89999999999999991E9	-3.13097199309504637E0
1.91000000000000014E9	-3.12800442489750008E0
1.91999999999999993E9	-3.12502419908559315E0
1.93000000000000016E9	-3.12203135733259129E0
1.93999999999999995E9	-3.11902594142624956E0
1.94999999999999996E9	-3.11600799327004108E0
1.96000000000000019E9	-3.11297755488083361E0
1.96999999999999997E9	-3.10993466838738986E0
1.97999999999999998E9	-3.10687937602993358E0
1.98999999999999977E9	-3.10381172015802154E0
2.00000000000000000E9	-3.10073174322932932E0
2.01000000000000023E9	-3.09763948780879650E0
2.02000000000000002E9	-3.09453499656741737E0
2.03000000000000025E9	-3.09141831227971942E0
2.04000000000000004E9	-3.08828947782385255E0
2.04999999999999982E9	-3.08514853617969553E0
2.06000000000000005E9	-3.08199553042747976E0
2.06999999999999984E9	-3.07883050374631839E0
2.08000000000000007E9	-3.07565349941341681E0
2.08999999999999986E9	-3.07246456080248320E0
2.10000000000000009E9	-3.06926373138231412E0
2.11000000000000032E9	-3.06605105471599604E0
2.12000000000000011E9	-3.06282657445865514E0
2.12999999999999989E9	-3.05959033435666683E0
2.13999999999999968E9	-3.05634237824685329E0
2.14999999999999991E9	-3.05308275005393526E0
2.16000000000000014E9	-3.04981149379100502E0
2.16999999999999993E9	-3.04652865355610203E0
2.18000000000000016E9	-3.04323427353307929E0
2.18999999999999995E9	-3.03992839798854009E0
2.20000000000000018E9	-3.03661107127121932E0
2.20999999999999996E9	-3.03328233781094214E0
2.21999999999999975E9	-3.02994224211644658E0
2.22999999999999998E9	-3.02659082877593955E0
2.23999999999999977E9	-3.02322814245315596E0
2.25000000000000000E9	-3.01985422788845037E0
2.26000000000000023E9	-3.01646912989622962E0
2.27000000000000002E9	-3.01307289336349537E0
2.28000000000000025E9	-3.00966556324976464E0
2.29000000000000004E9	-3.00624718458449847E0
2.29999999999999982E9	-3.00281780246645713E0
2.31000000000000005E9	-2.99937746206233946E0
2.31999999999999984E9	-2.99592620860576586E0
2.33000000000000007E9	-2.99246408739457559E0
2.33999999999999986E9	-2.98899114379200803E0
2.35000000000000009E9	-2.98550742322314910E0
2.36000000000000032E9	-2.98201297117499475E0
2.37000000000000011E9	-2.97850783319483448E0
2.37999999999999989E9	-2.97499205488837326E0
2.38999999999999968E9	-2.97146568191929639E0
2.39999999999999991E9	-2.96792876000769290E0
2.41000000000000014E9	-2.96438133492917411E0
2.41999999999999993E9	-2.96082345251235912E0
2.43000000000000016E9	-2.95725515863886557E0
2.43999999999999995E9	-2.95367649924227393E0
2.45000000000000018E9	-2.95008752030515975E0
2.45999999999999996E9	-2.94648826785946438E0
2.46999999999999975E9	-2.94287878798526892E0
2.47999999999999998E9	-2.93925912680789736E0
2.48999999999999977E9	-2.93562933049839181E0
2.50000000000000000E9	-2.93198944527170235E0
2.51000000000000023E9	-2.92833951738524556E0
2.52000000000000002E9	-2.92467959313785331E0
2.53000000000000025E9	-2.92100971886825933E0
2.54000000000000004E9	-2.91732994095471287E0
2.54999999999999982E9	-2.91364030581217692E0
2.56000000000000005E9	-2.90994085989259332E0
2.56999999999999984E9	-2.90623164968364733E0
2.58000000000000007E9	-2.90251272170640418E0
2.58999999999999986E9	-2.89878412251468687E0
2.60000000000000009E9	-2.89504589869429729E0
2.61000000000000032E9	-2.89129809686056705E0
2.62000000000000011E9	-2.88754076365956003E0
2.62999999999999989E9	-2.88377394576363066E0
2.63999999999999968E9	-2.87999768987310967E0
2.64999999999999991E9	-2.87621204271312392E0
2.66000000000000014E9	-2.87241705103383627E0
2.66999999999999993E9	-2.86861276160790490E0
2.68000000000000016E9	-2.86479922123049979E0
2.68999999999999995E9	-2.86097647671752542E0
2.70000000000000018E9	-2.85714457490452078E0
2.70999999999999996E9	-2.85330356264524809E0
2.71999999999999975E9	-2.84945348681127530E0
2.72999999999999998E9	-2.84559439428974503E0
2.73999999999999977E9	-2.84172633198367475E0
2.75000000000000000E9	-2.83784934680852485E0
2.76000000000000023E9	-2.83396348569389556E0
2.77000000000000002E9	-2.83006879557964819E0
2.78000000000000025E9	-2.82616532341708160E0
2.79000000000000004E9	-2.82225311616624142E0
2.79999999999999982E9	-2.81833222079485157E0
2.81000000000000005E9	-2.81440268427864115E0
2.81999999999999984E9	-2.81046455359802305E0
2.83000000000000007E9	-2.80651787573899503E0
2.83999999999999986E9	-2.80256269769061683E0
2.85000000000000009E9	-2.79859906644476020E0
2.86000000000000032E9	-2.79462702899437598E0
2.87000000000000011E9	-2.79064663233323351E0
2.87999999999999989E9	-2.78665792345322183E0
2.88999999999999968E9	-2.78266094934532005E0
2.89999999999999991E9	-2.77865575699712064E0
2.91000000000000014E9	-2.77464239339152119E0
2.91999999999999993E9	-2.77062090550723150E0
2.93000000000000016E9	-2.76659134031566678E0
2.93999999999999995E9	-2.76255374478175986E0
2.95000000000000018E9	-2.75850816586133352E0
2.95999999999999996E9	-2.75445465050085536E0
2.96999999999999975E9	-2.75039324563652254E0
2.97999999999999998E9	-2.74632399819245077E0
2.98999999999999977E9	-2.74224695508051619E0
3.00000000000000000E9	-2.73816216319867323E0
3.01000000000000023E9	-2.73406966942997975E0
3.02000000000000002E9	-2.72996952064172271E0
3.03000000000000025E9	-2.72586176368439137E0
3.04000000000000004E9	-2.72174644539086774E0
3.04999999999999982E9	-2.71762361257462848E0
3.06000000000000005E9	-2.71349331202984256E0
3.06999999999999984E9	-2.70935559052909092E0
3.08000000000000007E9	-2.70521049482350273E0
3.08999999999999986E9	-2.70105807164092804E0
3.10000000000000009E9	-2.69689836768577518E0
3.11000000000000032E9	-2.69273142963704215E0
3.12000000000000011E9	-2.68855730414783789E0
3.12999999999999989E9	-2.68437603784478140E0
3.13999999999999968E9	-2.68018767732618324E0
3.14999999999999991E9	-2.67599226916147037E0
3.16000000000000014E9	-2.67178985989089890E0
3.16999999999999993E9	-2.66758049602312530E0
3.18000000000000016E9	-2.66336422403559281E0
3.18999999999999995E9	-2.65914109037274171E0
3.20000000000000018E9	-2.65491114144560614E0
3.20999999999999996E9	-2.65067442363080508E0
3.22000000000000020E9	-2.64643098326850312E0
3.22999999999999954E9	-2.64218086666359575E0
3.23999999999999977E9	-2.63792412008321886E0
3.25000000000000000E9	-2.63366078975574469E0
3.26000000000000023E9	-2.62939092187091594E0
3.27000000000000046E9	-2.62511456257806763E0
3.27999999999999980E9	-2.62083175798547741E0
3.29000000000000004E9	-2.61654255416002179E0
3.29999999999999982E9	-2.61224699712487896E0
3.31000000000000005E9	-2.60794513286031604E0
3.32000000000000028E9	-2.60363700730142167E0
3.32999999999999963E9	-2.59932266633840614E0
3.33999999999999986E9	-2.59500215581489568E0
3.35000000000000009E9	-2.59067552152676228E0
3.36000000000000032E9	-2.58634280922288884E0
3.37000000000000011E9	-2.58200406460235854E0
3.37999999999999989E9	-2.57765933331483188E0
3.38999999999999968E9	-2.57330866095977973E0
3.39999999999999991E9	-2.56895209308417716E0
3.41000000000000014E9	-2.56458967518360037E0
3.42000000000000037E9	-2.56022145270039569E0
3.42999999999999972E9	-2.55584747102281407E0
3.43999999999999995E9	-2.55146777548412240E0
3.45000000000000018E9	-2.54708241136278701E0
3.45999999999999996E9	-2.54269142387999603E0
3.47000000000000020E9	-2.53829485820052581E0
3.47999999999999954E9	-2.53389275943073811E0
3.48999999999999977E9	-2.52948517261838157E0
3.50000000000000000E9	-2.52507214275205083E0
3.51000000000000023E9	-2.52065371475921074E0
3.52000000000000046E9	-2.51622993350721247E0
3.52999999999999980E9	-2.51180084380106416E0
3.54000000000000004E9	-2.50736649038294201E0
3.54999999999999982E9	-2.50292691793225952E0
3.56000000000000005E9	-2.49848217106394799E0
3.57000000000000028E9	-2.49403229432819407E0
3.57999999999999963E9	-2.48957733220983668E0
3.58999999999999986E9	-2.48511732912668926E0
3.60000000000000009E9	-2.48065232943038083E0
3.61000000000000032E9	-2.47618237740446956E0
3.62000000000000011E9	-2.47170751726371662E0
3.62999999999999989E9	-2.46722779315418084E0
3.63999999999999968E9	-2.46274324915207776E0
3.64999999999999991E9	-2.45825392926241637E0
3.66000000000000014E9	-2.45375987741954038E0
3.67000000000000037E9	-2.44926113748573293E0
3.67999999999999972E9	-2.44475775325024891E0
3.68999999999999995E9	-2.44024976842963337E0
3.70000000000000018E9	-2.43573722666612102E0
3.70999999999999996E9	-2.43122017152709669E0
3.72000000000000020E9	-2.42669864650505440E0
3.72999999999999954E9	-2.42217269501654187E0
3.73999999999999977E9	-2.41764236040100000E0
3.75000000000000000E9	-2.41310768592103209E0
3.76000000000000023E9	-2.40856871476142675E0
3.77000000000000046E9	-2.40402549002830002E0
3.77999999999999980E9	-2.39947805474853704E0
3.79000000000000004E9	-2.39492645186970465E0
3.79999999999999982E9	-2.39037072425849439E0
3.81000000000000005E9	-2.38581091470089923E0
3.82000000000000028E9	-2.38124706590130630E0
3.82999999999999963E9	-2.37667922048193248E0
3.83999999999999986E9	-2.37210742098253480E0
3.85000000000000009E9	-2.36753170985883576E0
3.86000000000000032E9	-2.36295212948336264E0
3.87000000000000011E9	-2.35836872214371196E0
3.87999999999999989E9	-2.35378153004267876E0
3.88999999999999968E9	-2.34919059529744612E0
3.89999999999999991E9	-2.34459595993862591E0
3.91000000000000014E9	-2.33999766591055991E0
3.92000000000000037E9	-2.33539575507010433E0
3.92999999999999972E9	-2.33079026918656407E0
3.93999999999999995E9	-2.32618124994071485E0
