VGS	VDS	fetCharTestingSmartSim0..IDS.i[0, ::]
-6.00000000000000089E-1	1.45000000000000062E0	1.68514672706010749E-2
-6.00000000000000089E-1	1.50000000000000067E0	1.70336725126458699E-2
-6.00000000000000089E-1	1.55000000000000071E0	1.72007739693543282E-2
-6.00000000000000089E-1	1.60000000000000075E0	1.73539012840329909E-2
-6.00000000000000089E-1	1.65000000000000080E0	1.74941235074733559E-2
-6.00000000000000089E-1	1.70000000000000084E0	1.76224481795102283E-2
-6.00000000000000089E-1	1.75000000000000089E0	1.77398213301552987E-2
-6.00000000000000089E-1	1.80000000000000093E0	1.78471282389437191E-2
-6.00000000000000089E-1	1.85000000000000098E0	1.79451948053537302E-2
-6.00000000000000089E-1	1.90000000000000102E0	1.80347893985988428E-2
-6.00000000000000089E-1	1.95000000000000107E0	1.81166250709027010E-2
-6.00000000000000089E-1	2.00000000000000089E0	1.81913620339019144E-2
-6.00000000000000089E-1	2.05000000000000071E0	1.82596103126146803E-2
-6.00000000000000089E-1	2.10000000000000053E0	1.83219325051522630E-2
-6.00000000000000089E-1	2.15000000000000036E0	1.83788465888468333E-2
-6.00000000000000089E-1	2.20000000000000018E0	1.84308287246348135E-2
-6.00000000000000089E-1	2.25000000000000000E0	1.84783160213536091E-2
-6.00000000000000089E-1	2.29999999999999982E0	1.85217092301222674E-2
-6.00000000000000089E-1	2.34999999999999964E0	1.85613753462562547E-2
-6.00000000000000089E-1	2.39999999999999947E0	1.85976501023137319E-2
-6.00000000000000089E-1	2.44999999999999929E0	1.86308403409943857E-2
-6.00000000000000089E-1	2.49999999999999911E0	1.86612262608277168E-2
-6.00000000000000089E-1	2.54999999999999893E0	1.86890635310085784E-2
-6.00000000000000089E-1	2.59999999999999876E0	1.87145852744711960E-2
-6.00000000000000089E-1	2.64999999999999858E0	1.87380039204405602E-2
-6.00000000000000089E-1	2.69999999999999840E0	1.87595129293508700E-2
-6.00000000000000089E-1	2.74999999999999822E0	1.87792883942577737E-2
-6.00000000000000089E-1	2.79999999999999805E0	1.87974905237649059E-2
-6.00000000000000089E-1	2.84999999999999787E0	1.88142650120983168E-2
-6.00000000000000089E-1	2.89999999999999769E0	1.88297443023484390E-2
-6.00000000000000089E-1	2.94999999999999751E0	1.88440487491034503E-2
-6.00000000000000089E-1	2.99999999999999734E0	1.88572876867588990E-2
-6.00000000000000089E-1	3.04999999999999716E0	1.88695604097386505E-2
-6.00000000000000089E-1	3.09999999999999698E0	1.88809570707274155E-2
-6.00000000000000089E-1	3.14999999999999680E0	1.88915595028186911E-2
-6.00000000000000089E-1	3.19999999999999662E0	1.89014419712393411E-2
-6.00000000000000089E-1	3.24999999999999645E0	1.89106718600411816E-2
-6.00000000000000089E-1	3.29999999999999627E0	1.89193102988579787E-2
-6.00000000000000089E-1	3.34999999999999609E0	1.89274127345268006E-2
-6.00000000000000089E-1	3.39999999999999591E0	1.89350294520686413E-2
-6.00000000000000089E-1	3.44999999999999574E0	1.89422060492237687E-2
-6.00000000000000089E-1	3.49999999999999556E0	1.89489838684429834E-2
-6.00000000000000089E-1	3.54999999999999538E0	1.89554003899533918E-2
-6.00000000000000089E-1	3.59999999999999520E0	1.89614895892449975E-2
-6.00000000000000089E-1	3.64999999999999503E0	1.89672822620667980E-2
-6.00000000000000089E-1	3.69999999999999485E0	1.89728063197768781E-2
-6.00000000000000089E-1	3.74999999999999467E0	1.89780870576622140E-2
-6.00000000000000089E-1	3.79999999999999449E0	1.89831473986288546E-2
-6.00000000000000089E-1	3.84999999999999432E0	1.89880081144636503E-2
-6.00000000000000089E-1	3.89999999999999414E0	1.89926880266826914E-2
-6.00000000000000089E-1	3.94999999999999396E0	1.89972041888095000E-2
-6.00000000000000089E-1	3.99999999999999378E0	1.90015720517670572E-2
-6.00000000000000089E-1	4.04999999999999361E0	1.90058056139207365E-2
-6.00000000000000089E-1	4.09999999999999343E0	1.90099175571746293E-2
-6.00000000000000089E-1	4.14999999999999325E0	1.90139193703992593E-2
-6.00000000000000089E-1	4.19999999999999307E0	1.90178214613549756E-2
-6.00000000000000089E-1	4.24999999999999289E0	1.90216332581712133E-2
-6.00000000000000089E-1	4.29999999999999272E0	1.90253633013460055E-2
-6.00000000000000089E-1	4.34999999999999254E0	1.90290193271431951E-2
-6.00000000000000089E-1	4.39999999999999236E0	1.90326083431847692E-2
-6.00000000000000089E-1	4.44999999999999218E0	1.90361366969633683E-2
-6.00000000000000089E-1	4.49999999999999201E0	1.90396101379334803E-2
-6.00000000000000089E-1	4.54999999999999183E0	1.90430338737792337E-2
-6.00000000000000089E-1	4.59999999999999165E0	1.90464126214021912E-2
-6.00000000000000089E-1	4.64999999999999147E0	1.90497506531218885E-2
-6.00000000000000089E-1	4.69999999999999130E0	1.90530518385363701E-2
-6.00000000000000089E-1	4.74999999999999112E0	1.90563196824498915E-2
-6.00000000000000089E-1	4.79999999999999094E0	1.90595573592332168E-2
-6.00000000000000089E-1	4.84999999999999076E0	1.90627677439543630E-2
-6.00000000000000089E-1	4.89999999999999059E0	1.90659534405797926E-2
-6.00000000000000089E-1	4.94999999999999041E0	1.90691168075221906E-2
-6.00000000000000089E-1	4.99999999999999023E0	1.90722599807833904E-2
-6.00000000000000089E-1	5.04999999999999005E0	1.90753848949186233E-2
-6.00000000000000089E-1	5.09999999999998987E0	1.90784933020264558E-2
-6.00000000000000089E-1	5.14999999999998970E0	1.90815867889503576E-2
-6.00000000000000089E-1	5.19999999999998952E0	1.90846667928596059E-2
-6.00000000000000089E-1	5.24999999999998934E0	1.90877346153624750E-2
-6.00000000000000089E-1	5.29999999999998916E0	1.90907914352892583E-2
-6.00000000000000089E-1	5.34999999999998899E0	1.90938383202708728E-2
-6.00000000000000089E-1	5.39999999999998881E0	1.90968762372258372E-2
-6.00000000000000089E-1	5.44999999999998863E0	1.90999060618590066E-2
-6.00000000000000089E-1	5.49999999999998845E0	1.91029285872646026E-2
-6.00000000000000089E-1	5.54999999999998828E0	1.91059445317182552E-2
-6.00000000000000089E-1	5.59999999999998810E0	1.91089545457343801E-2
-6.00000000000000089E-1	5.64999999999998792E0	1.91119592184579523E-2
-6.00000000000000089E-1	5.69999999999998774E0	1.91149590834536243E-2
-6.00000000000000089E-1	5.74999999999998757E0	1.91179546239488984E-2
-6.00000000000000089E-1	5.79999999999998739E0	1.91209462775827355E-2
-6.00000000000000089E-1	5.84999999999998721E0	1.91239344407063694E-2
-6.00000000000000089E-1	5.89999999999998703E0	1.91269194722784275E-2
-6.00000000000000089E-1	5.94999999999998685E0	1.91299016973926062E-2
-6.00000000000000089E-1	6.00000000000000000E0	1.91328814104727307E-2

VGS	VDS	fetCharTestingSmartSim0..IDS.i[4, ::]
-4.00000000000000000E-1	1.00000000000000000E-1	2.92682799928464421E-3
-4.00000000000000000E-1	1.50000000000000022E-1	4.33782809554494087E-3
-4.00000000000000000E-1	2.00000000000000000E-1	5.71000630992054603E-3
-4.00000000000000000E-1	2.50000000000000000E-1	7.04079380630322760E-3
-4.00000000000000000E-1	3.00000000000000000E-1	8.32791644063304659E-3
-4.00000000000000000E-1	3.50000000000000000E-1	9.56940964185861631E-3
-4.00000000000000000E-1	3.99999999999999956E-1	1.07636297055744712E-2
-4.00000000000000000E-1	4.50000000000000000E-1	1.19092611306387175E-2
-4.00000000000000000E-1	4.99999999999999911E-1	1.30053197110751695E-2
-4.00000000000000000E-1	5.49999999999999911E-1	1.40511512014502671E-2
-4.00000000000000000E-1	6.00000000000000000E-1	1.50464254989223889E-2
-4.00000000000000000E-1	6.50000000000000000E-1	1.59911264225294203E-2
-4.00000000000000000E-1	7.00000000000000089E-1	1.68855373117642316E-2
-4.00000000000000000E-1	7.50000000000000089E-1	1.77302228030778375E-2
-4.00000000000000000E-1	8.00000000000000178E-1	1.85260072657333597E-2
-4.00000000000000000E-1	8.50000000000000178E-1	1.92739504794700722E-2
-4.00000000000000000E-1	9.00000000000000178E-1	1.99753212095383770E-2
-4.00000000000000000E-1	9.50000000000000355E-1	2.06315693759681018E-2
-4.00000000000000000E-1	1.00000000000000022E0	2.12442975221832242E-2
-4.00000000000000000E-1	1.05000000000000027E0	2.18152322646150854E-2
-4.00000000000000000E-1	1.10000000000000031E0	2.23461963534177288E-2
-4.00000000000000000E-1	1.15000000000000036E0	2.28390819001271339E-2
-4.00000000000000000E-1	1.20000000000000040E0	2.32958252375893604E-2
-4.00000000000000000E-1	1.25000000000000044E0	2.37183837775583850E-2
-4.00000000000000000E-1	1.30000000000000049E0	2.41087151286248069E-2
-4.00000000000000000E-1	1.35000000000000053E0	2.44687586374082100E-2
-4.00000000000000000E-1	1.40000000000000058E0	2.48004194239361864E-2
-4.00000000000000000E-1	1.45000000000000062E0	2.51055549012587464E-2
-4.00000000000000000E-1	1.50000000000000067E0	2.53859637017057160E-2
-4.00000000000000000E-1	1.55000000000000071E0	2.56433768786823224E-2
-4.00000000000000000E-1	1.60000000000000075E0	2.58794512133856358E-2
-4.00000000000000000E-1	1.65000000000000080E0	2.60957644294018687E-2
-4.00000000000000000E-1	1.70000000000000084E0	2.62938121033585404E-2
-4.00000000000000000E-1	1.75000000000000089E0	2.64750060548899935E-2
-4.00000000000000000E-1	1.80000000000000093E0	2.66406740022399502E-2
-4.00000000000000000E-1	1.85000000000000098E0	2.67920602790140627E-2
-4.00000000000000000E-1	1.90000000000000102E0	2.69303274211849875E-2
-4.00000000000000000E-1	1.95000000000000107E0	2.70565584499272127E-2
-4.00000000000000000E-1	2.00000000000000089E0	2.71717596939413175E-2
-4.00000000000000000E-1	2.05000000000000071E0	2.72768640135844675E-2
-4.00000000000000000E-1	2.10000000000000053E0	2.73727343075641727E-2
-4.00000000000000000E-1	2.15000000000000036E0	2.74601672005904618E-2
-4.00000000000000000E-1	2.20000000000000018E0	2.75398968268225719E-2
-4.00000000000000000E-1	2.25000000000000000E0	2.76125986389424138E-2
-4.00000000000000000E-1	2.29999999999999982E0	2.76788931861148946E-2
-4.00000000000000000E-1	2.34999999999999964E0	2.77393498159229601E-2
-4.00000000000000000E-1	2.39999999999999947E0	2.77944902656284620E-2
-4.00000000000000000E-1	2.44999999999999929E0	2.78447921168919343E-2
-4.00000000000000000E-1	2.49999999999999911E0	2.78906920954984638E-2
-4.00000000000000000E-1	2.54999999999999893E0	2.79325892038117818E-2
-4.00000000000000000E-1	2.59999999999999876E0	2.79708476787516069E-2
-4.00000000000000000E-1	2.64999999999999858E0	2.80057997721953189E-2
-4.00000000000000000E-1	2.69999999999999840E0	2.80377483539751715E-2
-4.00000000000000000E-1	2.74999999999999822E0	2.80669693401966036E-2
-4.00000000000000000E-1	2.79999999999999805E0	2.80937139515536316E-2
-4.00000000000000000E-1	2.84999999999999787E0	2.81182108077630044E-2
-4.00000000000000000E-1	2.89999999999999769E0	2.81406678652649633E-2
-4.00000000000000000E-1	2.94999999999999751E0	2.81612742060255616E-2
-4.00000000000000000E-1	2.99999999999999734E0	2.81802016856844295E-2
-4.00000000000000000E-1	3.04999999999999716E0	2.81976064494820156E-2
-4.00000000000000000E-1	3.09999999999999698E0	2.82136303244173359E-2
-4.00000000000000000E-1	3.14999999999999680E0	2.82284020959708926E-2
-4.00000000000000000E-1	3.19999999999999662E0	2.82420386775101928E-2
-4.00000000000000000E-1	3.24999999999999645E0	2.82546461802046345E-2
-4.00000000000000000E-1	3.29999999999999627E0	2.82663208909339847E-2
-4.00000000000000000E-1	3.34999999999999609E0	2.82771501652971979E-2
-4.00000000000000000E-1	3.39999999999999591E0	2.82872132424317968E-2
-4.00000000000000000E-1	3.44999999999999574E0	2.82965819879470004E-2
-4.00000000000000000E-1	3.49999999999999556E0	2.83053215708675188E-2
-4.00000000000000000E-1	3.54999999999999538E0	2.83134910800836792E-2
-4.00000000000000000E-1	3.59999999999999520E0	2.83211440854137830E-2
-4.00000000000000000E-1	3.64999999999999503E0	2.83283291480089172E-2
-4.00000000000000000E-1	3.69999999999999485E0	2.83350902844719510E-2
-4.00000000000000000E-1	3.74999999999999467E0	2.83414673887223856E-2
-4.00000000000000000E-1	3.79999999999999449E0	2.83474966153176533E-2
-4.00000000000000000E-1	3.84999999999999432E0	2.83532107276409207E-2
-4.00000000000000000E-1	3.89999999999999414E0	2.83586394140837816E-2
-4.00000000000000000E-1	3.94999999999999396E0	2.83638095750906816E-2
-4.00000000000000000E-1	3.99999999999999378E0	2.83687455836886571E-2
-4.00000000000000000E-1	4.04999999999999361E0	2.83734695219008604E-2
-4.00000000000000000E-1	4.09999999999999343E0	2.83780013952349730E-2
-4.00000000000000000E-1	4.14999999999999325E0	2.83823593272455055E-2
-4.00000000000000000E-1	4.19999999999999307E0	2.83865597359934352E-2
-4.00000000000000000E-1	4.24999999999999289E0	2.83906174940644718E-2
-4.00000000000000000E-1	4.29999999999999272E0	2.83945460736591038E-2
-4.00000000000000000E-1	4.34999999999999254E0	2.83983576781317071E-2
-4.00000000000000000E-1	4.39999999999999236E0	2.84020633612315798E-2
-4.00000000000000000E-1	4.44999999999999218E0	2.84056731351854452E-2
-4.00000000000000000E-1	4.49999999999999201E0	2.84091960686570477E-2
-4.00000000000000000E-1	4.54999999999999183E0	2.84126403755250845E-2
-4.00000000000000000E-1	4.59999999999999165E0	2.84160134953340693E-2
-4.00000000000000000E-1	4.64999999999999147E0	2.84193221661948980E-2
-4.00000000000000000E-1	4.69999999999999130E0	2.84225724908390642E-2
-4.00000000000000000E-1	4.74999999999999112E0	2.84257699964689570E-2
-4.00000000000000000E-1	4.79999999999999094E0	2.84289196889783158E-2
-4.00000000000000000E-1	4.84999999999999076E0	2.84320261020782405E-2
-4.00000000000000000E-1	4.89999999999999059E0	2.84350933417996821E-2
-4.00000000000000000E-1	4.94999999999999041E0	2.84381251268085045E-2
-4.00000000000000000E-1	4.99999999999999023E0	2.84411248249257076E-2
-4.00000000000000000E-1	5.04999999999999005E0	2.84440954862088713E-2
-4.00000000000000000E-1	5.09999999999998987E0	2.84470398729179053E-2
-4.00000000000000000E-1	5.14999999999998970E0	2.84499604866579725E-2
-4.00000000000000000E-1	5.19999999999998952E0	2.84528595929648453E-2
-4.00000000000000000E-1	5.24999999999998934E0	2.84557392435733281E-2
-4.00000000000000000E-1	5.29999999999998916E0	2.84586012965867896E-2
-4.00000000000000000E-1	5.34999999999998899E0	2.84614474347451063E-2
-4.00000000000000000E-1	5.39999999999998881E0	2.84642791819704399E-2
-4.00000000000000000E-1	5.44999999999998863E0	2.84670979183526640E-2
-4.00000000000000000E-1	5.49999999999998845E0	2.84699048937215204E-2
-4.00000000000000000E-1	5.54999999999998828E0	2.84727012399388757E-2
-4.00000000000000000E-1	5.59999999999998810E0	2.84754879820312645E-2
-4.00000000000000000E-1	5.64999999999998792E0	2.84782660482724337E-2
-4.00000000000000000E-1	5.69999999999998774E0	2.84810362793146199E-2
-4.00000000000000000E-1	5.74999999999998757E0	2.84837994364582769E-2
-4.00000000000000000E-1	5.79999999999998739E0	2.84865562091416180E-2
-4.00000000000000000E-1	5.84999999999998721E0	2.84893072217233723E-2
-4.00000000000000000E-1	5.89999999999998703E0	2.84920530396255201E-2
-4.00000000000000000E-1	5.94999999999998685E0	2.84947941748963540E-2
-4.00000000000000000E-1	6.00000000000000000E0	2.84975310912485646E-2

VGS	VDS	fetCharTestingSmartSim0..IDS.i[5, ::]
-2.00000000000000000E-1	1.00000000000000000E-1	3.99954151016371506E-3
-2.00000000000000000E-1	1.50000000000000022E-1	5.92443096755929322E-3
-2.00000000000000000E-1	2.00000000000000000E-1	7.79556729087452549E-3
-2.00000000000000000E-1	2.50000000000000000E-1	9.61037630018238787E-3
-2.00000000000000000E-1	3.00000000000000000E-1	1.13665478139600729E-2
-2.00000000000000000E-1	3.50000000000000000E-1	1.30620540256566287E-2
-2.00000000000000000E-1	3.99999999999999956E-1	1.46951658775232552E-2
-2.00000000000000000E-1	4.50000000000000000E-1	1.62644668758604194E-2
-2.00000000000000000E-1	4.99999999999999911E-1	1.77688638128356402E-2
-2.00000000000000000E-1	5.49999999999999911E-1	1.92075939099193027E-2
-2.00000000000000000E-1	6.00000000000000000E-1	2.05802279771995078E-2
-2.00000000000000000E-1	6.50000000000000000E-1	2.18866692895636206E-2
-2.00000000000000000E-1	7.00000000000000089E-1	2.31271480107828209E-2
-2.00000000000000000E-1	7.50000000000000089E-1	2.43022111434579724E-2
-2.00000000000000000E-1	8.00000000000000178E-1	2.54127081382755815E-2
-2.00000000000000000E-1	8.50000000000000178E-1	2.64597724505878684E-2
-2.00000000000000000E-1	9.00000000000000178E-1	2.74447994761520064E-2
-2.00000000000000000E-1	9.50000000000000355E-1	2.83694214217391139E-2
-2.00000000000000000E-1	1.00000000000000022E0	2.92354797625758822E-2
-2.00000000000000000E-1	1.05000000000000027E0	3.00449960017922990E-2
-2.00000000000000000E-1	1.10000000000000031E0	3.08001414745209923E-2
-2.00000000000000000E-1	1.15000000000000036E0	3.15032069311913876E-2
-2.00000000000000000E-1	1.20000000000000040E0	3.21565725937234204E-2
-2.00000000000000000E-1	1.25000000000000044E0	3.27626793097837199E-2
-2.00000000000000000E-1	1.30000000000000049E0	3.33240013405913160E-2
-2.00000000000000000E-1	1.35000000000000053E0	3.38430212142966091E-2
-2.00000000000000000E-1	1.40000000000000058E0	3.43222069670957364E-2
-2.00000000000000000E-1	1.45000000000000062E0	3.47639919847790502E-2
-2.00000000000000000E-1	1.50000000000000067E0	3.51707575540896311E-2
-2.00000000000000000E-1	1.55000000000000071E0	3.55448181404772612E-2
-2.00000000000000000E-1	1.60000000000000075E0	3.58884093295335838E-2
-2.00000000000000000E-1	1.65000000000000080E0	3.62036783051495670E-2
-2.00000000000000000E-1	1.70000000000000084E0	3.64926766885974363E-2
-2.00000000000000000E-1	1.75000000000000089E0	3.67573555286721021E-2
-2.00000000000000000E-1	1.80000000000000093E0	3.69995622123854595E-2
-2.00000000000000000E-1	1.85000000000000098E0	3.72210390566865845E-2
-2.00000000000000000E-1	1.90000000000000102E0	3.74234233422536011E-2
-2.00000000000000000E-1	1.95000000000000107E0	3.76082485585013870E-2
-2.00000000000000000E-1	2.00000000000000089E0	3.77769466426097544E-2
-2.00000000000000000E-1	2.05000000000000071E0	3.79308510128304466E-2
-2.00000000000000000E-1	2.10000000000000053E0	3.80712002160590934E-2
-2.00000000000000000E-1	2.15000000000000036E0	3.81991420304120677E-2
-2.00000000000000000E-1	2.20000000000000018E0	3.83157378843466923E-2
-2.00000000000000000E-1	2.25000000000000000E0	3.84219674739714634E-2
-2.00000000000000000E-1	2.29999999999999982E0	3.85187334790938607E-2
-2.00000000000000000E-1	2.34999999999999964E0	3.86068662959132070E-2
-2.00000000000000000E-1	2.39999999999999947E0	3.86871287198995484E-2
-2.00000000000000000E-1	2.44999999999999929E0	3.87602205262345789E-2
-2.00000000000000000E-1	2.49999999999999911E0	3.88267829072459536E-2
-2.00000000000000000E-1	2.54999999999999893E0	3.88874027366153996E-2
-2.00000000000000000E-1	2.59999999999999876E0	3.89426166389034423E-2
-2.00000000000000000E-1	2.64999999999999858E0	3.89929148502484146E-2
-2.00000000000000000E-1	2.69999999999999840E0	3.90387448621182243E-2
-2.00000000000000000E-1	2.74999999999999822E0	3.90805148448731909E-2
-2.00000000000000000E-1	2.79999999999999805E0	3.91185968517882632E-2
-2.00000000000000000E-1	2.84999999999999787E0	3.91533298072225033E-2
-2.00000000000000000E-1	2.89999999999999769E0	3.91850222849445906E-2
-2.00000000000000000E-1	2.94999999999999751E0	3.92139550843391582E-2
-2.00000000000000000E-1	2.99999999999999734E0	3.92403836134360740E-2
-2.00000000000000000E-1	3.04999999999999716E0	3.92645400885128737E-2
-2.00000000000000000E-1	3.09999999999999698E0	3.92866355604965278E-2
-2.00000000000000000E-1	3.14999999999999680E0	3.93068617786040164E-2
-2.00000000000000000E-1	3.19999999999999662E0	3.93253929016652126E-2
-2.00000000000000000E-1	3.24999999999999645E0	3.93423870674168530E-2
-2.00000000000000000E-1	3.29999999999999627E0	3.93579878297793462E-2
-2.00000000000000000E-1	3.34999999999999609E0	3.93723254737638806E-2
-2.00000000000000000E-1	3.39999999999999591E0	3.93855182172298424E-2
-2.00000000000000000E-1	3.44999999999999574E0	3.93976733082447250E-2
-2.00000000000000000E-1	3.49999999999999556E0	3.94088880263072916E-2
-2.00000000000000000E-1	3.54999999999999538E0	3.94192505951921035E-2
-2.00000000000000000E-1	3.59999999999999520E0	3.94288410146713542E-2
-2.00000000000000000E-1	3.64999999999999503E0	3.94377318178757186E-2
-2.00000000000000000E-1	3.69999999999999485E0	3.94459887605748172E-2
-2.00000000000000000E-1	3.74999999999999467E0	3.94536714481955109E-2
-2.00000000000000000E-1	3.79999999999999449E0	3.94608339059544777E-2
-2.00000000000000000E-1	3.84999999999999432E0	3.94675250970626390E-2
-2.00000000000000000E-1	3.89999999999999414E0	3.94737893935643180E-2
-2.00000000000000000E-1	3.94999999999999396E0	3.94796670040035602E-2
-2.00000000000000000E-1	3.99999999999999378E0	3.94851943617639023E-2
-2.00000000000000000E-1	4.04999999999999361E0	3.94904044776057450E-2
-2.00000000000000000E-1	4.09999999999999343E0	3.94953272596263538E-2
-2.00000000000000000E-1	4.14999999999999325E0	3.94999898035911068E-2
-2.00000000000000000E-1	4.19999999999999307E0	3.95044166563284493E-2
-2.00000000000000000E-1	4.24999999999999289E0	3.95086300546460301E-2
-2.00000000000000000E-1	4.29999999999999272E0	3.95126501420087539E-2
-2.00000000000000000E-1	4.34999999999999254E0	3.95164951650204621E-2
-2.00000000000000000E-1	4.39999999999999236E0	3.95201816515686311E-2
-2.00000000000000000E-1	4.44999999999999218E0	3.95237245723247854E-2
-2.00000000000000000E-1	4.49999999999999201E0	3.95271374871397185E-2
-2.00000000000000000E-1	4.54999999999999183E0	3.95304326777341508E-2
-2.00000000000000000E-1	4.59999999999999165E0	3.95336212679568977E-2
-2.00000000000000000E-1	4.64999999999999147E0	3.95367133327670262E-2
-2.00000000000000000E-1	4.69999999999999130E0	3.95397179969903467E-2
-2.00000000000000000E-1	4.74999999999999112E0	3.95426435248030295E-2
-2.00000000000000000E-1	4.79999999999999094E0	3.95454974008129012E-2
-2.00000000000000000E-1	4.84999999999999076E0	3.95482864035122939E-2
-2.00000000000000000E-1	4.89999999999999059E0	3.95510166718319223E-2
-2.00000000000000000E-1	4.94999999999999041E0	3.95536937654299470E-2
-2.00000000000000000E-1	4.99999999999999023E0	3.95563227193082145E-2
-2.00000000000000000E-1	5.04999999999999005E0	3.95589080932871884E-2
-2.00000000000000000E-1	5.09999999999998987E0	3.95614540168217488E-2
-2.00000000000000000E-1	5.14999999999998970E0	3.95639642295958049E-2
-2.00000000000000000E-1	5.19999999999998952E0	3.95664421182921355E-2
-2.00000000000000000E-1	5.24999999999998934E0	3.95688907498969966E-2
-2.00000000000000000E-1	5.29999999999998916E0	3.95713129018656495E-2
-2.00000000000000000E-1	5.34999999999998899E0	3.95737110894438526E-2
-2.00000000000000000E-1	5.39999999999998881E0	3.95760875904132359E-2
-2.00000000000000000E-1	5.44999999999998863E0	3.95784444675030000E-2
-2.00000000000000000E-1	5.49999999999998845E0	3.95807835886878001E-2
-2.00000000000000000E-1	5.54999999999998828E0	3.95831066455707781E-2
-2.00000000000000000E-1	5.59999999999998810E0	3.95854151700324230E-2
-2.00000000000000000E-1	5.64999999999998792E0	3.95877105493085413E-2
-2.00000000000000000E-1	5.69999999999998774E0	3.95899940396454264E-2
-2.00000000000000000E-1	5.74999999999998757E0	3.95922667786664473E-2
-2.00000000000000000E-1	5.79999999999998739E0	3.95945297965714715E-2
-2.00000000000000000E-1	5.84999999999998721E0	3.95967840262793658E-2
-2.00000000000000000E-1	5.89999999999998703E0	3.95990303126130172E-2
-2.00000000000000000E-1	5.94999999999998685E0	3.96012694206174842E-2
-2.00000000000000000E-1	6.00000000000000000E0	3.96035020430928508E-2

VGS	VDS	fetCharTestingSmartSim0..IDS.i[6, ::]
0.00000000000000000E0	1.00000000000000000E-1	5.15165966396421027E-3
0.00000000000000000E0	1.50000000000000022E-1	7.62983557660055656E-3
0.00000000000000000E0	2.00000000000000000E-1	1.00394934169034733E-2
0.00000000000000000E0	2.50000000000000000E-1	1.23782789203051169E-2
0.00000000000000000E0	3.00000000000000000E-1	1.46440304276480537E-2
0.00000000000000000E0	3.50000000000000000E-1	1.68348011539700138E-2
0.00000000000000000E0	3.99999999999999956E-1	1.89488808804018882E-2
0.00000000000000000E0	4.50000000000000000E-1	2.09848165148949040E-2
0.00000000000000000E0	4.99999999999999911E-1	2.29414309303346542E-2
0.00000000000000000E0	5.49999999999999911E-1	2.48178394727010421E-2
0.00000000000000000E0	6.00000000000000000E-1	2.66134635418263255E-2
0.00000000000000000E0	6.50000000000000000E-1	2.83280406863439849E-2
0.00000000000000000E0	7.00000000000000089E-1	2.99616307242382351E-2
0.00000000000000000E0	7.50000000000000089E-1	3.15146175004367723E-2
0.00000000000000000E0	8.00000000000000178E-1	3.29877060201024808E-2
0.00000000000000000E0	8.50000000000000178E-1	3.43819148451316225E-2
0.00000000000000000E0	9.00000000000000178E-1	3.56985638040636033E-2
0.00000000000000000E0	9.50000000000000355E-1	3.69392572326748869E-2
0.00000000000000000E0	1.00000000000000022E0	3.81058631236113587E-2
0.00000000000000000E0	1.05000000000000027E0	3.92004887082562892E-2
0.00000000000000000E0	1.10000000000000031E0	4.02254531134812243E-2
0.00000000000000000E0	1.15000000000000036E0	4.11832578228357082E-2
0.00000000000000000E0	1.20000000000000040E0	4.20765557216161490E-2
0.00000000000000000E0	1.25000000000000044E0	4.29081195166473339E-2
0.00000000000000000E0	1.30000000000000049E0	4.36808102960457845E-2
0.00000000000000000E0	1.35000000000000053E0	4.43975469359038399E-2
0.00000000000000000E0	1.40000000000000058E0	4.50612769759739251E-2
0.00000000000000000E0	1.45000000000000062E0	4.56749494825579827E-2
0.00000000000000000E0	1.50000000000000067E0	4.62414903019018020E-2
0.00000000000000000E0	1.55000000000000071E0	4.67637799891545658E-2
0.00000000000000000E0	1.60000000000000075E0	4.72446345831989944E-2
0.00000000000000000E0	1.65000000000000080E0	4.76867892918992364E-2
0.00000000000000000E0	1.70000000000000084E0	4.80928850595562807E-2
0.00000000000000000E0	1.75000000000000089E0	4.84654579110687767E-2
0.00000000000000000E0	1.80000000000000093E0	4.88069309065150314E-2
0.00000000000000000E0	1.85000000000000098E0	4.91196084954455525E-2
0.00000000000000000E0	1.90000000000000102E0	4.94056730310283054E-2
0.00000000000000000E0	1.95000000000000107E0	4.96671831886037385E-2
0.00000000000000000E0	2.00000000000000089E0	4.99060740290963878E-2
0.00000000000000000E0	2.05000000000000071E0	5.01241584528676043E-2
0.00000000000000000E0	2.10000000000000053E0	5.03231298017846296E-2
0.00000000000000000E0	2.15000000000000036E0	5.05045653844954501E-2
0.00000000000000000E0	2.20000000000000018E0	5.06699307203539995E-2
0.00000000000000000E0	2.25000000000000000E0	5.08205843196300933E-2
0.00000000000000000E0	2.29999999999999982E0	5.09577828403608812E-2
0.00000000000000000E0	2.34999999999999964E0	5.10826864845212913E-2
0.00000000000000000E0	2.39999999999999947E0	5.11963645174416371E-2
0.00000000000000000E0	2.44999999999999929E0	5.12998008141188144E-2
0.00000000000000000E0	2.49999999999999911E0	5.13938993539797373E-2
0.00000000000000000E0	2.54999999999999893E0	5.14794896016281900E-2
0.00000000000000000E0	2.59999999999999876E0	5.15573317251118990E-2
0.00000000000000000E0	2.64999999999999858E0	5.16281216153433853E-2
0.00000000000000000E0	2.69999999999999840E0	5.16924956806035674E-2
0.00000000000000000E0	2.74999999999999822E0	5.17510353986951621E-2
0.00000000000000000E0	2.79999999999999805E0	5.18042716164557415E-2
0.00000000000000000E0	2.84999999999999787E0	5.18526885921580849E-2
