VGS	VDS	fetCharTestingSmartSim0..IDS.i[0, ::]
-1.14000000000000079E0	5.69999999999998774E0	2.65232779399718011E-3
-1.14000000000000079E0	5.74999999999998757E0	2.65457670461997131E-3
-1.14000000000000079E0	5.79999999999998739E0	2.65682569249238210E-3
-1.14000000000000079E0	5.84999999999998721E0	2.65907480820881892E-3
-1.14000000000000079E0	5.89999999999998703E0	2.66132409762751898E-3
-1.14000000000000079E0	5.94999999999998685E0	2.66357360231445739E-3
-1.14000000000000079E0	6.00000000000000000E0	2.66582335994551922E-3

VGS	VDS	fetCharTestingSmartSim0..IDS.i[37, ::]
-1.13000000000000078E0	1.00000000000000000E-1	2.70845626522523863E-4
-1.13000000000000078E0	1.50000000000000022E-1	4.03512256317773499E-4
-1.13000000000000078E0	2.00000000000000000E-1	5.33584984120078953E-4
-1.13000000000000078E0	2.50000000000000000E-1	6.60552319441195479E-4
-1.13000000000000078E0	3.00000000000000000E-1	7.83956047328559791E-4
-1.13000000000000078E0	3.50000000000000000E-1	9.03396352309715667E-4
-1.13000000000000078E0	3.99999999999999956E-1	1.01853511087121595E-3
-1.13000000000000078E0	4.50000000000000000E-1	1.12909738311046404E-3
-1.13000000000000078E0	4.99999999999999911E-1	1.23487121313070336E-3
-1.13000000000000078E0	5.49999999999999911E-1	1.33570591188932464E-3
-1.13000000000000078E0	6.00000000000000000E-1	1.43150904294883308E-3
-1.13000000000000078E0	6.50000000000000000E-1	1.52224236009771374E-3
-1.13000000000000078E0	7.00000000000000089E-1	1.60791695688231262E-3
-1.13000000000000078E0	7.50000000000000089E-1	1.68858788375028279E-3
-1.13000000000000078E0	8.00000000000000178E-1	1.76434847162933561E-3
-1.13000000000000078E0	8.50000000000000178E-1	1.83532457464854803E-3
-1.13000000000000078E0	9.00000000000000178E-1	1.90166891269377381E-3
-1.13000000000000078E0	9.50000000000000355E-1	1.96355565965575307E-3
-1.13000000000000078E0	1.00000000000000022E0	2.02117538820211085E-3
-1.13000000000000078E0	1.05000000000000027E0	2.07473044872812507E-3
-1.13000000000000078E0	1.10000000000000031E0	2.12443083026629598E-3
-1.13000000000000078E0	1.15000000000000036E0	2.17049052544275822E-3
-1.13000000000000078E0	1.20000000000000040E0	2.21312440045902203E-3
-1.13000000000000078E0	1.25000000000000044E0	2.25254555455458183E-3
-1.13000000000000078E0	1.30000000000000049E0	2.28896314119981525E-3
-1.13000000000000078E0	1.35000000000000053E0	2.32258061491465106E-3
-1.13000000000000078E0	1.40000000000000058E0	2.35359436255016119E-3
-1.13000000000000078E0	1.45000000000000062E0	2.38219267550770031E-3
-1.13000000000000078E0	1.50000000000000067E0	2.40855501912688608E-3
-1.13000000000000078E0	1.55000000000000071E0	2.43285155681456322E-3
-1.13000000000000078E0	1.60000000000000075E0	2.45524288894436671E-3
-1.13000000000000078E0	1.65000000000000080E0	2.47587996974192981E-3
-1.13000000000000078E0	1.70000000000000084E0	2.49490416896322786E-3
-1.13000000000000078E0	1.75000000000000089E0	2.51244744893058636E-3
-1.13000000000000078E0	1.80000000000000093E0	2.52863263122445447E-3
-1.13000000000000078E0	1.85000000000000098E0	2.54357373091231054E-3
-1.13000000000000078E0	1.90000000000000102E0	2.55737633954079335E-3
-1.13000000000000078E0	1.95000000000000107E0	2.57013804116920141E-3
-1.13000000000000078E0	2.00000000000000089E0	2.58194884846129513E-3
-1.13000000000000078E0	2.05000000000000071E0	2.59289164826743157E-3
-1.13000000000000078E0	2.10000000000000053E0	2.60304264823217313E-3
-1.13000000000000078E0	2.15000000000000036E0	2.61247181777015935E-3
-1.13000000000000078E0	2.20000000000000018E0	2.62124331828769908E-3
-1.13000000000000078E0	2.25000000000000000E0	2.62941591881775594E-3
-1.13000000000000078E0	2.29999999999999982E0	2.63704339430755219E-3
-1.13000000000000078E0	2.34999999999999964E0	2.64417490467786465E-3
-1.13000000000000078E0	2.39999999999999947E0	2.65085535348824175E-3
-1.13000000000000078E0	2.44999999999999929E0	2.65712572561525251E-3
-1.13000000000000078E0	2.49999999999999911E0	2.66302340380322233E-3
-1.13000000000000078E0	2.54999999999999893E0	2.66858246429935608E-3
-1.13000000000000078E0	2.59999999999999876E0	2.67383395205262175E-3
-1.13000000000000078E0	2.64999999999999858E0	2.67880613615343943E-3
-1.13000000000000078E0	2.69999999999999840E0	2.68352474633433369E-3
-1.13000000000000078E0	2.74999999999999822E0	2.68801319144589046E-3
-1.13000000000000078E0	2.79999999999999805E0	2.69229276088291058E-3
-1.13000000000000078E0	2.84999999999999787E0	2.69638280996387270E-3
-1.13000000000000078E0	2.89999999999999769E0	2.70030093027590556E-3
-1.13000000000000078E0	2.94999999999999751E0	2.70406310598491473E-3
-1.13000000000000078E0	2.99999999999999734E0	2.70768385708926962E-3
-1.13000000000000078E0	3.04999999999999716E0	2.71117637056036198E-3
-1.13000000000000078E0	3.09999999999999698E0	2.71455262027458177E-3
-1.13000000000000078E0	3.14999999999999680E0	2.71782347659612711E-3
-1.13000000000000078E0	3.19999999999999662E0	2.72099880642346692E-3
-1.13000000000000078E0	3.24999999999999645E0	2.72408756446267297E-3
-1.13000000000000078E0	3.29999999999999627E0	2.72709787644350587E-3
-1.13000000000000078E0	3.34999999999999609E0	2.73003711494428813E-3
-1.13000000000000078E0	3.39999999999999591E0	2.73291196844639295E-3
-1.13000000000000078E0	3.44999999999999574E0	2.73572850419247526E-3
-1.13000000000000078E0	3.49999999999999556E0	2.73849222538013581E-3
-1.13000000000000078E0	3.54999999999999538E0	2.74120812318137386E-3
-1.13000000000000078E0	3.59999999999999520E0	2.74388072403953354E-3
-1.13000000000000078E0	3.64999999999999503E0	2.74651413265871902E-3
-1.13000000000000078E0	3.69999999999999485E0	2.74911207106713684E-3
-1.13000000000000078E0	3.74999999999999467E0	2.75167791410361939E-3
-1.13000000000000078E0	3.79999999999999449E0	2.75421472164751835E-3
-1.13000000000000078E0	3.84999999999999432E0	2.75672526788470051E-3
-1.13000000000000078E0	3.89999999999999414E0	2.75921206787687501E-3
-1.13000000000000078E0	3.94999999999999396E0	2.76167740167927800E-3
-1.13000000000000078E0	3.99999999999999378E0	2.76412333622860551E-3
-1.13000000000000078E0	4.04999999999999361E0	2.76655174520551483E-3
-1.13000000000000078E0	4.09999999999999343E0	2.76896432705622164E-3
-1.13000000000000078E0	4.14999999999999325E0	2.77136262134200839E-3
-1.13000000000000078E0	4.19999999999999307E0	2.77374802357068617E-3
-1.13000000000000078E0	4.24999999999999289E0	2.77612179864899211E-3
-1.13000000000000078E0	4.29999999999999272E0	2.77848509308376546E-3
-1.13000000000000078E0	4.34999999999999254E0	2.78083894604704396E-3
-1.13000000000000078E0	4.39999999999999236E0	2.78318429941035772E-3
-1.13000000000000078E0	4.44999999999999218E0	2.78552200684342921E-3
-1.13000000000000078E0	4.49999999999999201E0	2.78785284206447947E-3
-1.13000000000000078E0	4.54999999999999183E0	2.79017750632032868E-3
-1.13000000000000078E0	4.59999999999999165E0	2.79249663516829205E-3
-1.13000000000000078E0	4.64999999999999147E0	2.79481080462459852E-3
-1.13000000000000078E0	4.69999999999999130E0	2.79712053673835070E-3
-1.13000000000000078E0	4.74999999999999112E0	2.79942630464430975E-3
-1.13000000000000078E0	4.79999999999999094E0	2.80172853714362979E-3
-1.13000000000000078E0	4.84999999999999076E0	2.80402762285577900E-3
-1.13000000000000078E0	4.89999999999999059E0	2.80632391398240344E-3
-1.13000000000000078E0	4.94999999999999041E0	2.80861772971873158E-3
-1.13000000000000078E0	4.99999999999999023E0	2.81090935934592778E-3
-1.13000000000000078E0	5.04999999999999005E0	2.81319906503393646E-3
-1.13000000000000078E0	5.09999999999998987E0	2.81548708438177453E-3
-1.13000000000000078E0	5.14999999999998970E0	2.81777363272025339E-3
-1.13000000000000078E0	5.19999999999998952E0	2.82005890519866798E-3
-1.13000000000000078E0	5.24999999999998934E0	2.82234307867646805E-3
-1.13000000000000078E0	5.29999999999998916E0	2.82462631343740833E-3
-1.13000000000000078E0	5.34999999999998899E0	2.82690875474330205E-3
-1.13000000000000078E0	5.39999999999998881E0	2.82919053424205691E-3
-1.13000000000000078E0	5.44999999999998863E0	2.83147177124394744E-3
-1.13000000000000078E0	5.49999999999998845E0	2.83375257387814106E-3
-1.13000000000000078E0	5.54999999999998828E0	2.83603304014094615E-3
-1.13000000000000078E0	5.59999999999998810E0	2.83831325884583885E-3
-1.13000000000000078E0	5.64999999999998792E0	2.84059331048422781E-3
-1.13000000000000078E0	5.69999999999998774E0	2.84287326800589302E-3
-1.13000000000000078E0	5.74999999999998757E0	2.84515319752600426E-3
-1.13000000000000078E0	5.79999999999998739E0	2.84743315896590898E-3
-1.13000000000000078E0	5.84999999999998721E0	2.84971320663395655E-3
-1.13000000000000078E0	5.89999999999998703E0	2.85199338975176442E-3
-1.13000000000000078E0	5.94999999999998685E0	2.85427375293124808E-3
-1.13000000000000078E0	6.00000000000000000E0	2.85655433660675140E-3

VGS	VDS	fetCharTestingSmartSim0..IDS.i[38, ::]
-1.12000000000000077E0	1.00000000000000000E-1	2.91000820047047304E-4
-1.12000000000000077E0	1.50000000000000022E-1	4.33487177659647038E-4
-1.12000000000000077E0	2.00000000000000000E-1	5.73156306209321542E-4
-1.12000000000000077E0	2.50000000000000000E-1	7.09462463420118628E-4
-1.12000000000000077E0	3.00000000000000000E-1	8.41917121137864477E-4
-1.12000000000000077E0	3.50000000000000000E-1	9.70094365900647837E-4
-1.12000000000000077E0	3.99999999999999956E-1	1.09363435221585270E-3
-1.12000000000000077E0	4.50000000000000000E-1	1.21224484283415634E-3
-1.12000000000000077E0	4.99999999999999911E-1	1.32570095340739202E-3
-1.12000000000000077E0	5.49999999999999911E-1	1.43384328645206094E-3
-1.12000000000000077E0	6.00000000000000000E-1	1.53657468878249137E-3
-1.12000000000000077E0	6.50000000000000000E-1	1.63385589665767039E-3
-1.12000000000000077E0	7.00000000000000089E-1	1.72570034459873289E-3
-1.12000000000000077E0	7.50000000000000089E-1	1.81216840929520551E-3
-1.12000000000000077E0	8.00000000000000178E-1	1.89336134222963026E-3
-1.12000000000000077E0	8.50000000000000178E-1	1.96941511706991879E-3
-1.12000000000000077E0	9.00000000000000178E-1	2.04049438401650463E-3
-1.12000000000000077E0	9.50000000000000355E-1	2.10678668639859801E-3
-1.12000000000000077E0	1.00000000000000022E0	2.16849705766244982E-3
-1.12000000000000077E0	1.05000000000000027E0	2.22584308165962996E-3
-1.12000000000000077E0	1.10000000000000031E0	2.27905046736971872E-3
-1.12000000000000077E0	1.15000000000000036E0	2.32834916182952067E-3
-1.12000000000000077E0	1.20000000000000040E0	2.37397000252390145E-3
-1.12000000000000077E0	1.25000000000000044E0	2.41614189284160252E-3
-1.12000000000000077E0	1.30000000000000049E0	2.45508947113448395E-3
-1.12000000000000077E0	1.35000000000000053E0	2.49103123495497192E-3
-1.12000000000000077E0	1.40000000000000058E0	2.52417807659803906E-3
-1.12000000000000077E0	1.45000000000000062E0	2.55473218350658504E-3
-1.12000000000000077E0	1.50000000000000067E0	2.58288625679926387E-3
-1.12000000000000077E0	1.55000000000000071E0	2.60882300257899136E-3
-1.12000000000000077E0	1.60000000000000075E0	2.63271485328184740E-3
-1.12000000000000077E0	1.65000000000000080E0	2.65472387970894941E-3
-1.12000000000000077E0	1.70000000000000084E0	2.67500185821320846E-3
-1.12000000000000077E0	1.75000000000000089E0	2.69369046151857905E-3
-1.12000000000000077E0	1.80000000000000093E0	2.71092154563949128E-3
-1.12000000000000077E0	1.85000000000000098E0	2.72681750919778532E-3
-1.12000000000000077E0	1.90000000000000102E0	2.74149170501221606E-3
-1.12000000000000077E0	1.95000000000000107E0	2.75504888710436502E-3
-1.12000000000000077E0	2.00000000000000089E0	2.76758567919626675E-3
-1.12000000000000077E0	2.05000000000000071E0	2.77919105336487737E-3
-1.12000000000000077E0	2.10000000000000053E0	2.78994680977089571E-3
-1.12000000000000077E0	2.15000000000000036E0	2.79992805031906489E-3
-1.12000000000000077E0	2.20000000000000018E0	2.80920364075279405E-3
-1.12000000000000077E0	2.25000000000000000E0	2.81783665707022823E-3
-1.12000000000000077E0	2.29999999999999982E0	2.82588481329839514E-3
-1.12000000000000077E0	2.34999999999999964E0	2.83340086860686169E-3
-1.12000000000000077E0	2.39999999999999947E0	2.84043301251008717E-3
-1.12000000000000077E0	2.44999999999999929E0	2.84702522752205356E-3
-1.12000000000000077E0	2.49999999999999911E0	2.85321762911334975E-3
-1.12000000000000077E0	2.54999999999999893E0	2.85904678319884864E-3
-1.12000000000000077E0	2.59999999999999876E0	2.86454600167087658E-3
-1.12000000000000077E0	2.64999999999999858E0	2.86974561670686290E-3
-1.12000000000000077E0	2.69999999999999840E0	2.87467323473141612E-3
-1.12000000000000077E0	2.74999999999999822E0	2.87935397101686030E-3
-1.12000000000000077E0	2.79999999999999805E0	2.88381066596859981E-3
-1.12000000000000077E0	2.84999999999999787E0	2.88806408417443050E-3
-1.12000000000000077E0	2.89999999999999769E0	2.89213309730432933E-3
-1.12000000000000077E0	2.94999999999999751E0	2.89603485193581278E-3
-1.12000000000000077E0	2.99999999999999734E0	2.89978492335544402E-3
-1.12000000000000077E0	3.04999999999999716E0	2.90339745635055335E-3
-1.12000000000000077E0	3.09999999999999698E0	2.90688529396265993E-3
-1.12000000000000077E0	3.14999999999999680E0	2.91026009512626604E-3
-1.12000000000000077E0	3.19999999999999662E0	2.91353244206609352E-3
-1.12000000000000077E0	3.24999999999999645E0	2.91671193827315989E-3
-1.12000000000000077E0	3.29999999999999627E0	2.91980729782766124E-3
-1.12000000000000077E0	3.34999999999999609E0	2.92282642678601068E-3
-1.12000000000000077E0	3.39999999999999591E0	2.92577649729701639E-3
-1.12000000000000077E0	3.44999999999999574E0	2.92866401506540308E-3
-1.12000000000000077E0	3.49999999999999556E0	2.93149488073291886E-3
-1.12000000000000077E0	3.54999999999999538E0	2.93427444570442519E-3
-1.12000000000000077E0	3.59999999999999520E0	2.93700756290325327E-3
-1.12000000000000077E0	3.64999999999999503E0	2.93969863290271327E-3
-1.12000000000000077E0	3.69999999999999485E0	2.94235164584240483E-3
-1.12000000000000077E0	3.74999999999999467E0	2.94497021950487259E-3
-1.12000000000000077E0	3.79999999999999449E0	2.94755763389670733E-3
-1.12000000000000077E0	3.84999999999999432E0	2.95011686264782824E-3
-1.12000000000000077E0	3.89999999999999414E0	2.95265060151668424E-3
-1.12000000000000077E0	3.94999999999999396E0	2.95516129426355612E-3
-1.12000000000000077E0	3.99999999999999378E0	2.95765115613134055E-3
-1.12000000000000077E0	4.04999999999999361E0	2.96012219515217367E-3
-1.12000000000000077E0	4.09999999999999343E0	2.96257623147852200E-3
-1.12000000000000077E0	4.14999999999999325E0	2.96501491492019209E-3
-1.12000000000000077E0	4.19999999999999307E0	2.96743974085180495E-3
-1.12000000000000077E0	4.24999999999999289E0	2.96985206464112039E-3
-1.12000000000000077E0	4.29999999999999272E0	2.97225311473436848E-3
-1.12000000000000077E0	4.34999999999999254E0	2.97464400452288924E-3
-1.12000000000000077E0	4.39999999999999236E0	2.97702574310354295E-3
-1.12000000000000077E0	4.44999999999999218E0	2.97939924503582443E-3
-1.12000000000000077E0	4.49999999999999201E0	2.98176533918829278E-3
-1.12000000000000077E0	4.54999999999999183E0	2.98412477675931243E-3
-1.12000000000000077E0	4.59999999999999165E0	2.98647823854831751E-3
-1.12000000000000077E0	4.64999999999999147E0	2.98882634154804050E-3
-1.12000000000000077E0	4.69999999999999130E0	2.99116964492001625E-3
-1.12000000000000077E0	4.74999999999999112E0	2.99350865541188416E-3
-1.12000000000000077E0	4.79999999999999094E0	2.99584383226748185E-3
-1.12000000000000077E0	4.84999999999999076E0	2.99817559167786474E-3
-1.12000000000000077E0	4.89999999999999059E0	3.00050431081561930E-3
-1.12000000000000077E0	4.94999999999999041E0	3.00283033149152612E-3
-1.12000000000000077E0	4.99999999999999023E0	3.00515396346899344E-3
-1.12000000000000077E0	5.04999999999999005E0	3.00747548746794902E-3
-1.12000000000000077E0	5.09999999999998987E0	3.00979515788748664E-3
-1.12000000000000077E0	5.14999999999998970E0	3.01211320527338255E-3
-1.12000000000000077E0	5.19999999999998952E0	3.01442983855456692E-3
-1.12000000000000077E0	5.24999999999998934E0	3.01674524706996960E-3
-1.12000000000000077E0	5.29999999999998916E0	3.01905960240531535E-3
-1.12000000000000077E0	5.34999999999998899E0	3.02137306005798179E-3
-1.12000000000000077E0	5.39999999999998881E0	3.02368576094564556E-3
-1.12000000000000077E0	5.44999999999998863E0	3.02599783277365297E-3
-1.12000000000000077E0	5.49999999999998845E0	3.02830939127406573E-3
-1.12000000000000077E0	5.54999999999998828E0	3.03062054132856629E-3
-1.12000000000000077E0	5.59999999999998810E0	3.03293137798629475E-3
-1.12000000000000077E0	5.64999999999998792E0	3.03524198738579631E-3
-1.12000000000000077E0	5.69999999999998774E0	3.03755244759109289E-3
-1.12000000000000077E0	5.74999999999998757E0	3.03986282934891561E-3
-1.12000000000000077E0	5.79999999999998739E0	3.04217319677501674E-3
-1.12000000000000077E0	5.84999999999998721E0	3.04448360797631201E-3
-1.12000000000000077E0	5.89999999999998703E0	3.04679411561444091E-3
-1.12000000000000077E0	5.94999999999998685E0	3.04910476741661807E-3
-1.12000000000000077E0	6.00000000000000000E0	3.05141560663848344E-3

VGS	VDS	fetCharTestingSmartSim0..IDS.i[39, ::]
-1.11000000000000076E0	1.00000000000000000E-1	3.11615787969646396E-4
-1.11000000000000076E0	1.50000000000000022E-1	4.64141836291772414E-4
-1.11000000000000076E0	2.00000000000000000E-1	6.13620144152406510E-4
-1.11000000000000076E0	2.50000000000000000E-1	7.59470379071471591E-4
-1.11000000000000076E0	3.00000000000000000E-1	9.01173426474127837E-4
-1.11000000000000076E0	3.50000000000000000E-1	1.03827706287050536E-3
-1.11000000000000076E0	3.99999999999999956E-1	1.17039956622688734E-3
-1.11000000000000076E0	4.50000000000000000E-1	1.29723130152846511E-3
-1.11000000000000076E0	4.99999999999999911E-1	1.41853440669585451E-3
-1.11000000000000076E0	5.49999999999999911E-1	1.53414077488207390E-3
-1.11000000000000076E0	6.00000000000000000E-1	1.64394858088906659E-3
-1.11000000000000076E0	6.50000000000000000E-1	1.74791763108322673E-3
-1.11000000000000076E0	7.00000000000000089E-1	1.84606382856532658E-3
-1.11000000000000076E0	7.50000000000000089E-1	1.93845304064970581E-3
-1.11000000000000076E0	8.00000000000000178E-1	2.02519463705424885E-3
-1.11000000000000076E0	8.50000000000000178E-1	2.10643493820175642E-3
-1.11000000000000076E0	9.00000000000000178E-1	2.18235077736429739E-3
-1.11000000000000076E0	9.50000000000000355E-1	2.25314334145630513E-3
-1.11000000000000076E0	1.00000000000000022E0	2.31903241602559307E-3
-1.11000000000000076E0	1.05000000000000027E0	2.38025112270287043E-3
-1.11000000000000076E0	1.10000000000000031E0	2.43704120369562549E-3
-1.11000000000000076E0	1.15000000000000036E0	2.48964887886843345E-3
-1.11000000000000076E0	1.20000000000000040E0	2.53832127701180177E-3
-1.11000000000000076E0	1.25000000000000044E0	2.58330342410435865E-3
-1.11000000000000076E0	1.30000000000000049E0	2.62483575742886988E-3
-1.11000000000000076E0	1.35000000000000053E0	2.66315212481397889E-3
-1.11000000000000076E0	1.40000000000000058E0	2.69847822241758140E-3
-1.11000000000000076E0	1.45000000000000062E0	2.73103042168384125E-3
-1.11000000000000076E0	1.50000000000000067E0	2.76101493573866374E-3
-1.11000000000000076E0	1.55000000000000071E0	2.78862727693956858E-3
-1.11000000000000076E0	1.60000000000000075E0	2.81405196003547431E-3
-1.11000000000000076E0	1.65000000000000080E0	2.83746240897224400E-3
-1.11000000000000076E0	1.70000000000000084E0	2.85902102944217429E-3
-1.11000000000000076E0	1.75000000000000089E0	2.87887941353443289E-3
-1.11000000000000076E0	1.80000000000000093E0	2.89717864708907369E-3
-1.11000000000000076E0	1.85000000000000098E0	2.91404969443706374E-3
-1.11000000000000076E0	1.90000000000000102E0	2.92961383902313166E-3
-1.11000000000000076E0	1.95000000000000107E0	2.94398316189549103E-3
-1.11000000000000076E0	2.00000000000000089E0	2.95726104317568295E-3
-1.11000000000000076E0	2.05000000000000071E0	2.96954267438674968E-3
-1.11000000000000076E0	2.10000000000000053E0	2.98091557192627432E-3
-1.11000000000000076E0	2.15000000000000036E0	2.99146008404148933E-3
-1.11000000000000076E0	2.20000000000000018E0	3.00124988542536464E-3
-1.11000000000000076E0	2.25000000000000000E0	3.01035245503101923E-3
-1.11000000000000076E0	2.29999999999999982E0	3.01882953393336528E-3
-1.11000000000000076E0	2.34999999999999964E0	3.02673756107625103E-3
-1.11000000000000076E0	2.39999999999999947E0	3.03412808556589830E-3
-1.11000000000000076E0	2.44999999999999929E0	3.04104815482846069E-3
-1.11000000000000076E0	2.49999999999999911E0	3.04754067847141119E-3
-1.11000000000000076E0	2.54999999999999893E0	3.05364476809176333E-3
-1.11000000000000076E0	2.59999999999999876E0	3.05939605358266187E-3
-1.11000000000000076E0	2.64999999999999858E0	3.06482697671792526E-3
-1.11000000000000076E0	2.69999999999999840E0	3.06996706295693089E-3
-1.11000000000000076E0	2.74999999999999822E0	3.07484317252279871E-3
-1.11000000000000076E0	2.79999999999999805E0	3.07947973187433321E-3
-1.11000000000000076E0	2.84999999999999787E0	3.08389894672681963E-3
-1.11000000000000076E0	2.89999999999999769E0	3.08812099778510474E-3
-1.11000000000000076E0	2.94999999999999751E0	3.09216422034011984E-3
-1.11000000000000076E0	2.99999999999999734E0	3.09604526885316922E-3
-1.11000000000000076E0	3.04999999999999716E0	3.09977926761442379E-3
-1.11000000000000076E0	3.09999999999999698E0	3.10337994851530352E-3
-1.11000000000000076E0	3.14999999999999680E0	3.10685977692386883E-3
-1.11000000000000076E0	3.19999999999999662E0	3.11023006659808665E-3
-1.11000000000000076E0	3.24999999999999645E0	3.11350108451484653E-3
-1.11000000000000076E0	3.29999999999999627E0	3.11668214643812602E-3
-1.11000000000000076E0	3.34999999999999609E0	3.11978170399269050E-3
-1.11000000000000076E0	3.39999999999999591E0	3.12280742395680377E-3
-1.11000000000000076E0	3.44999999999999574E0	3.12576626043483685E-3
-1.11000000000000076E0	3.49999999999999556E0	3.12866452052056410E-3
-1.11000000000000076E0	3.54999999999999538E0	3.13150792401578171E-3
-1.11000000000000076E0	3.59999999999999520E0	3.13430165772287372E-3
-1.11000000000000076E0	3.64999999999999503E0	3.13705042478906249E-3
-1.11000000000000076E0	3.69999999999999485E0	3.13975848954039538E-3
-1.11000000000000076E0	3.74999999999999467E0	3.14242971820776074E-3
-1.11000000000000076E0	3.79999999999999449E0	3.14506761591174744E-3
-1.11000000000000076E0	3.84999999999999432E0	3.14767536024422867E-3
-1.11000000000000076E0	3.89999999999999414E0	3.15025583175285995E-3
-1.11000000000000076E0	3.94999999999999396E0	3.15281164161031979E-3
-1.11000000000000076E0	3.99999999999999378E0	3.15534515672369764E-3
-1.11000000000000076E0	4.04999999999999361E0	3.15785852251817278E-3
-1.11000000000000076E0	4.09999999999999343E0	3.16035368360735758E-3
-1.11000000000000076E0	4.14999999999999325E0	3.16283240254454956E-3
-1.11000000000000076E0	4.19999999999999307E0	3.16529627683105774E-3
-1.11000000000000076E0	4.24999999999999289E0	3.16774675434212138E-3
-1.11000000000000076E0	4.29999999999999272E0	3.17018514731683299E-3
-1.11000000000000076E0	4.34999999999999254E0	3.17261264504416785E-3
-1.11000000000000076E0	4.39999999999999236E0	3.17503032536644270E-3
-1.11000000000000076E0	4.44999999999999218E0	3.17743916510932989E-3
-1.11000000000000076E0	4.49999999999999201E0	3.17984004953834010E-3
-1.11000000000000076E0	4.54999999999999183E0	3.18223378093202136E-3
-1.11000000000000076E0	4.59999999999999165E0	3.18462108635414909E-3
-1.11000000000000076E0	4.64999999999999147E0	3.18700262469943940E-3
-1.11000000000000076E0	4.69999999999999130E0	3.18937899308014394E-3
-1.11000000000000076E0	4.74999999999999112E0	3.19175073261551834E-3
-1.11000000000000076E0	4.79999999999999094E0	3.19411833367939169E-3
-1.11000000000000076E0	4.84999999999999076E0	3.19648224065667819E-3
-1.11000000000000076E0	4.89999999999999059E0	3.19884285625431852E-3
-1.11000000000000076E0	4.94999999999999041E0	3.20120054540894294E-3
-1.11000000000000076E0	4.99999999999999023E0	3.20355563882807193E-3
-1.11000000000000076E0	5.04999999999999005E0	3.20590843619999966E-3
-1.11000000000000076E0	5.09999999999998987E0	3.20825920910253970E-3
-1.11000000000000076E0	5.14999999999998970E0	3.21060820363956445E-3
-1.11000000000000076E0	5.19999999999998952E0	3.21295564283007540E-3
-1.11000000000000076E0	5.24999999999998934E0	3.21530172877362252E-3
-1.11000000000000076E0	5.29999999999998916E0	3.21764664461255645E-3
-1.11000000000000076E0	5.34999999999998899E0	3.21999055631036679E-3
-1.11000000000000076E0	5.39999999999998881E0	3.22233361426321752E-3
-1.11000000000000076E0	5.44999999999998863E0	3.22467595476050262E-3
-1.11000000000000076E0	5.49999999999998845E0	3.22701770130828525E-3
-1.11000000000000076E0	5.54999999999998828E0	3.22935896582863258E-3
-1.11000000000000076E0	5.59999999999998810E0	3.23169984974655256E-3
-1.11000000000000076E0	5.64999999999998792E0	3.23404044497486165E-3
-1.11000000000000076E0	5.69999999999998774E0	3.23638083480684058E-3
-1.11000000000000076E0	5.74999999999998757E0	3.23872109472481551E-3
-1.11000000000000076E0	5.79999999999998739E0	3.24106129313340974E-3
-1.11000000000000076E0	5.84999999999998721E0	3.24340149202340022E-3
-1.11000000000000076E0	5.89999999999998703E0	3.24574174757380352E-3
-1.11000000000000076E0	5.94999999999998685E0	3.24808211069710806E-3
-1.11000000000000076E0	6.00000000000000000E0	3.25042262753362543E-3

VGS	VDS	fetCharTestingSmartSim0..IDS.i[40, ::]
-1.10000000000000075E0	1.00000000000000000E-1	3.32692012864680997E-4
-1.10000000000000075E0	1.50000000000000022E-1	4.95478290964668666E-4
-1.10000000000000075E0	2.00000000000000000E-1	6.54979053447557913E-4
-1.10000000000000075E0	2.50000000000000000E-1	8.10579059800420509E-4
-1.10000000000000075E0	3.00000000000000000E-1	9.61728353936610425E-4
-1.10000000000000075E0	3.50000000000000000E-1	1.10794820570870423E-3
-1.10000000000000075E0	3.99999999999999956E-1	1.24883487456622388E-3
-1.10000000000000075E0	4.50000000000000000E-1	1.38406123710658657E-3
-1.10000000000000075E0	4.99999999999999911E-1	1.51337641139351842E-3
-1.10000000000000075E0	5.49999999999999911E-1	1.63660358504053516E-3
-1.10000000000000075E0	6.00000000000000000E-1	1.75363630820817429E-3
-1.10000000000000075E0	6.50000000000000000E-1	1.86443354586316445E-3
-1.10000000000000075E0	7.00000000000000089E-1	1.96901379671223808E-3
-1.10000000000000075E0	7.50000000000000089E-1	2.06744858140302457E-3
-1.10000000000000075E0	8.00000000000000178E-1	2.15985558311497483E-3
-1.10000000000000075E0	8.50000000000000178E-1	2.24639169329207089E-3
-1.10000000000000075E0	9.00000000000000178E-1	2.32724617783370791E-3
-1.10000000000000075E0	9.50000000000000355E-1	2.40263413813529558E-3
-1.10000000000000075E0	1.00000000000000022E0	2.47279040002722539E-3
-1.10000000000000075E0	1.05000000000000027E0	2.53796392432771256E-3
-1.10000000000000075E0	1.10000000000000031E0	2.59841279714757789E-3
-1.10000000000000075E0	1.15000000000000036E0	2.65439982734947932E-3
-1.10000000000000075E0	1.20000000000000040E0	2.70618875318774510E-3
-1.10000000000000075E0	1.25000000000000044E0	2.75404104019184892E-3
-1.10000000000000075E0	1.30000000000000049E0	2.79821323751671258E-3
-1.10000000000000075E0	1.35000000000000053E0	2.83895484974874268E-3
-1.10000000000000075E0	1.40000000000000058E0	2.87650667487978806E-3
-1.10000000000000075E0	1.45000000000000062E0	2.91109955614406113E-3
